smiles_clean,valid,comment,n_reos_warnings,inchi,label_raw,id,split
CC(C)c1cccc(CNCC(O)C(Cc2ccccc2)NC(=O)C2CCCC(C(C)(C)N3CCCC3=O)C2)c1,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C34H49N3O3/c1-24(2)27-14-8-13-26(19-27)22-35-23-31(38)30(20-25-11-6-5-7-12-25)36-33(40)28-15-9-16-29(21-28)34(3,4)37-18-10-17-32(37)39/h5-8,11-14,19,24,28-31,35,38H,9-10,15-18,20-23H2,1-4H3,(H,36,40)/p+1",1,BACE_547,train
CCCCC1CCN(C(CCc2ccccc2)C(=O)NC(Cc2cc(F)cc(F)c2)C(O)C2CC(O)CN2)C1=O,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C31H41F2N3O4/c1-2-3-9-22-12-13-36(31(22)40)28(11-10-20-7-5-4-6-8-20)30(39)35-27(29(38)26-18-25(37)19-34-26)16-21-14-23(32)17-24(33)15-21/h4-8,14-15,17,22,25-29,34,37-38H,2-3,9-13,16,18-19H2,1H3,(H,35,39)/p+1",1,BACE_549,train
CC(C)(C)c1cccc(CNC2CS(=O)(=O)CC(Cc3cc(F)c(N)c(OC4COC4)c3)C2O)c1,True,aniline,1,"InChI=1S/C26H35FN2O5S/c1-26(2,3)19-6-4-5-16(8-19)11-29-22-15-35(31,32)14-18(25(22)30)7-17-9-21(27)24(28)23(10-17)34-20-12-33-13-20/h4-6,8-10,18,20,22,25,29-30H,7,11-15,28H2,1-3H3/p+1",1,BACE_550,train
CC1(c2cc(NC(=O)c3cnc(OCC(F)(F)F)cn3)ccc2F)N=C(N)OCC1(F)F,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C18H15F6N5O3/c1-16(17(20,21)7-32-15(25)29-16)10-4-9(2-3-11(10)19)28-14(30)12-5-27-13(6-26-12)31-8-18(22,23)24/h2-6H,7-8H2,1H3,(H2,25,29)(H,28,30)",1,BACE_551,train
CCc1c[nH]c2c(N3CCCC3=O)cc(C(=O)NC(Cc3ccccc3)C(O)CNCc3cccc(C(F)(F)F)c3)cc12,True,"((5, 'molecule has a crossed bond in a ring'), (2, 'InChI: Omitted undefined stereo'))",0,"InChI=1S/C33H35F3N4O3/c1-2-23-19-38-31-26(23)16-24(17-28(31)40-13-7-12-30(40)42)32(43)39-27(15-21-8-4-3-5-9-21)29(41)20-37-18-22-10-6-11-25(14-22)33(34,35)36/h3-6,8-11,14,16-17,19,27,29,37-38,41H,2,7,12-13,15,18,20H2,1H3,(H,39,43)/p+1",1,BACE_552,train
Cc1c(C(=O)NC(Cc2ccccc2)C(O)CNCc2cccc(C(F)(F)F)c2)cccc1N(c1ccccc1)S(C)(=O)=O,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C33H34F3N3O4S/c1-23-28(17-10-18-30(23)39(44(2,42)43)27-15-7-4-8-16-27)32(41)38-29(20-24-11-5-3-6-12-24)31(40)22-37-21-25-13-9-14-26(19-25)33(34,35)36/h3-19,29,31,37,40H,20-22H2,1-2H3,(H,38,41)/p+1",1,BACE_555,train
CCOC[C@H]1CCCCN1C(=O)n1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CNCc2cccc(OC)c2)c2cccnc21,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C35H41F2N5O5/c1-3-47-22-27-9-4-5-13-41(27)35(45)42-21-30(29-11-7-12-39-33(29)42)34(44)40-31(17-24-14-25(36)18-26(37)15-24)32(43)20-38-19-23-8-6-10-28(16-23)46-2/h6-8,10-12,14-16,18,21,27,31-32,38,43H,3-5,9,13,17,19-20,22H2,1-2H3,(H,40,44)/p+1/t27-,31+,32-/m1/s1",1,BACE_556,train
CC#Cc1cncc(-c2cccc(C3(c4cc(C)c(OC)c(C)c4)N=C(C)C(=N)N3)c2)c1,True,"imine, triple bond",2,"InChI=1S/C27H26N4O/c1-6-8-20-13-22(16-29-15-20)21-9-7-10-23(14-21)27(30-19(4)26(28)31-27)24-11-17(2)25(32-5)18(3)12-24/h7,9-16H,1-5H3,(H2,28,31)",1,BACE_557,train
CC1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)N=C(N)OCC1(F)F,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C17H14ClF3N4O2/c1-16(17(20,21)8-27-15(22)25-16)11-6-10(3-4-12(11)19)24-14(26)13-5-2-9(18)7-23-13/h2-7H,8H2,1H3,(H2,22,25)(H,24,26)",1,BACE_558,train
CC1(c2cc(NC(=O)c3ncc(Cl)cc3Cl)ccc2F)N=C(N)OCC1(F)F,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C17H13Cl2F3N4O2/c1-16(17(21,22)7-28-15(23)26-16)10-5-9(2-3-12(10)20)25-14(27)13-11(19)4-8(18)6-24-13/h2-6H,7H2,1H3,(H2,23,26)(H,25,27)",1,BACE_559,train
CC(C)(C)Cc1cnc2c(c1)C(NCC(O)C(Cc1ccc3c(c1)OCO3)NC(=O)c1cccnc1)CC1(CCC1)O2,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C33H40N4O5/c1-32(2,3)15-22-12-24-26(16-33(9-5-10-33)42-31(24)36-17-22)35-19-27(38)25(37-30(39)23-6-4-11-34-18-23)13-21-7-8-28-29(14-21)41-20-40-28/h4,6-8,11-12,14,17-18,25-27,35,38H,5,9-10,13,15-16,19-20H2,1-3H3,(H,37,39)/p+1",1,BACE_560,train
C=CCO/N=C(/C)c1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@@H](O)CNCc2cccc(OC)c2)cc(N(c2ccccc2)S(C)(=O)=O)c1,True,"Aliphatic long chain, imine, isolated alkene, Oxygen-nitrogen single bond",4,"InChI=1S/C37H40F2N4O6S/c1-5-14-49-42-25(2)28-19-29(21-33(20-28)43(50(4,46)47)32-11-7-6-8-12-32)37(45)41-35(18-27-15-30(38)22-31(39)16-27)36(44)24-40-23-26-10-9-13-34(17-26)48-3/h5-13,15-17,19-22,35-36,40,44H,1,14,18,23-24H2,2-4H3,(H,41,45)/p+1/b42-25-/t35-,36-/m0/s1",1,BACE_561,train
CCCN(CCC)C(=O)c1cc(Sc2ccc(OC)cc2)cc(C(=O)NC(Cc2cc(F)cc(F)c2)C(O)CNCc2cccc(OC)c2)c1,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C39H45F2N3O5S/c1-5-14-44(15-6-2)39(47)29-20-28(21-35(22-29)50-34-12-10-32(48-3)11-13-34)38(46)43-36(19-27-16-30(40)23-31(41)17-27)37(45)25-42-24-26-8-7-9-33(18-26)49-4/h7-13,16-18,20-23,36-37,42,45H,5-6,14-15,19,24-25H2,1-4H3,(H,43,46)/p+1",1,BACE_562,train
Cc1ccccc1-c1ccc2nc(N)c(CC(C(=O)NCC3CCCCC3)C(C)C)cc2c1,True,"((5, 'molecule has a crossed bond in a ring'), (2, 'InChI: Omitted undefined stereo'))",0,"InChI=1S/C29H37N3O/c1-19(2)26(29(33)31-18-21-10-5-4-6-11-21)17-24-16-23-15-22(13-14-27(23)32-28(24)30)25-12-8-7-9-20(25)3/h7-9,12-16,19,21,26H,4-6,10-11,17-18H2,1-3H3,(H2,30,32)(H,31,33)",1,BACE_564,train
COc1cnc(C(=O)Nc2ccc(F)c(C3(C)N=C(N)OCC3(F)F)c2)cn1,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C17H16F3N5O3/c1-16(17(19,20)8-28-15(21)25-16)10-5-9(3-4-11(10)18)24-14(26)12-6-23-13(27-2)7-22-12/h3-7H,8H2,1-2H3,(H2,21,25)(H,24,26)",1,BACE_565,train
N=C1COCC2CC2(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)N1,True,imine,1,"InChI=1S/C18H16ClFN4O2/c19-11-1-4-15(22-7-11)17(25)23-12-2-3-14(20)13(5-12)18-6-10(18)8-26-9-16(21)24-18/h1-5,7,10H,6,8-9H2,(H2,21,24)(H,23,25)",1,BACE_566,train
COc1cccc(CNCC(O)C(Cc2cc(F)cc(F)c2)NC(=O)c2cn(C(=O)N(C)CCC(C)C)c3ncccc23)c1,True,"((5, 'molecule has a crossed bond in a ring'), (2, 'InChI: Omitted undefined stereo'))",0,"InChI=1S/C33H39F2N5O4/c1-21(2)10-12-39(3)33(43)40-20-28(27-9-6-11-37-31(27)40)32(42)38-29(16-23-13-24(34)17-25(35)14-23)30(41)19-36-18-22-7-5-8-26(15-22)44-4/h5-9,11,13-15,17,20-21,29-30,36,41H,10,12,16,18-19H2,1-4H3,(H,38,42)/p+1",1,BACE_569,train
CN1C(=O)C2(CC(C)(C)Oc3ccc(-c4cc(Cl)cc(Cl)c4)cc32)N=C1N,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C20H19Cl2N3O2/c1-19(2)10-20(17(26)25(3)18(23)24-20)15-8-11(4-5-16(15)27-19)12-6-13(21)9-14(22)7-12/h4-9H,10H2,1-3H3,(H2,23,24)",1,BACE_571,train
CN1C(=O)C2(CC(C)(C)Oc3ccc(-c4cccc(OC(F)F)c4)cc32)N=C1N,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C21H21F2N3O3/c1-20(2)11-21(17(27)26(3)19(24)25-21)15-10-13(7-8-16(15)29-20)12-5-4-6-14(9-12)28-18(22)23/h4-10,18H,11H2,1-3H3,(H2,24,25)",1,BACE_572,train
COc1ccc(F)c(-c2cccc(C3(c4ccncc4)N=C(N)N4CC(F)(F)CN=C43)c2)c1,True,"((5, 'molecule has a crossed bond in a ring'), (2, 'InChI: Omitted undefined stereo'))",0,"InChI=1S/C24H20F3N5O/c1-33-18-5-6-20(25)19(12-18)15-3-2-4-17(11-15)24(16-7-9-29-10-8-16)21-30-13-23(26,27)14-32(21)22(28)31-24/h2-12H,13-14H2,1H3,(H2,28,31)",1,BACE_573,train
CC(F)C(=O)NC(Cc1ccc2c(c1)OCO2)C(O)CNC1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C30H40FN3O5/c1-18(31)27(36)34-22(11-19-6-7-25-26(12-19)38-17-37-25)24(35)16-32-23-14-30(8-5-9-30)39-28-21(23)10-20(15-33-28)13-29(2,3)4/h6-7,10,12,15,18,22-24,32,35H,5,8-9,11,13-14,16-17H2,1-4H3,(H,34,36)/p+1",1,BACE_574,train
CCc1cn2c3c(cc(C(=O)NC(Cc4ccccc4)C(O)CNC4CCOCC4)cc13)N(CC(F)(F)F)S(=O)(=O)CC2,True,"((5, 'molecule has a crossed bond in a ring'), (2, 'InChI: Omitted undefined stereo'))",0,"InChI=1S/C30H37F3N4O5S/c1-2-21-18-36-10-13-43(40,41)37(19-30(31,32)33)26-16-22(15-24(21)28(26)36)29(39)35-25(14-20-6-4-3-5-7-20)27(38)17-34-23-8-11-42-12-9-23/h3-7,15-16,18,23,25,27,34,38H,2,8-14,17,19H2,1H3,(H,35,39)/p+1",1,BACE_575,train
O=C(C1CNCC12CCCc1nc(Cl)ccc12)N1CCC(c2ccccc2)CC1C1CCCCC1,True,2-halo pyridine,1,"InChI=1S/C30H38ClN3O/c31-28-14-13-24-26(33-28)12-7-16-30(24)20-32-19-25(30)29(35)34-17-15-23(21-8-3-1-4-9-21)18-27(34)22-10-5-2-6-11-22/h1,3-4,8-9,13-14,22-23,25,27,32H,2,5-7,10-12,15-20H2/p+1",1,BACE_576,train
COCC(=O)NC(Cc1ccc(-c2nccs2)cc1)C(O)CNC1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C32H42N4O4S/c1-31(2,3)16-22-14-24-26(17-32(10-5-11-32)40-29(24)35-18-22)34-19-27(37)25(36-28(38)20-39-4)15-21-6-8-23(9-7-21)30-33-12-13-41-30/h6-9,12-14,18,25-27,34,37H,5,10-11,15-17,19-20H2,1-4H3,(H,36,38)/p+1",1,BACE_577,train
NC1=NC(c2ccc(OC(F)(F)F)cc2)(c2cccc(-c3cccnc3F)c2)C2=NOCCN12,True,2-halo pyridine,1,"InChI=1S/C23H17F4N5O2/c24-19-18(5-2-10-29-19)14-3-1-4-16(13-14)22(20-31-33-12-11-32(20)21(28)30-22)15-6-8-17(9-7-15)34-23(25,26)27/h1-10,13H,11-12H2,(H2,28,30)",1,BACE_578,train
COc1ccc(C2(c3cccc(-c4cncnc4)c3)N=C(N)N(C)C2=O)cc1C,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C22H21N5O2/c1-14-9-18(7-8-19(14)29-3)22(20(28)27(2)21(23)26-22)17-6-4-5-15(10-17)16-11-24-13-25-12-16/h4-13H,1-3H3,(H2,23,26)",1,BACE_579,train
CCc1cc([C@]2(c3cccc(-c4cncnc4)c3)N=C(N)N(C)C2=O)ccn1,True,(),0,"InChI=1S/C21H20N6O/c1-3-18-10-17(7-8-25-18)21(19(28)27(2)20(22)26-21)16-6-4-5-14(9-16)15-11-23-13-24-12-15/h4-13H,3H2,1-2H3,(H2,22,26)/t21-/m0/s1",1,BACE_580,train
COc1cccc(-c2cccc(C3(c4ccncc4)N=C(N)N(C)C3=O)c2)c1,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C22H20N4O2/c1-26-20(27)22(25-21(26)23,17-9-11-24-12-10-17)18-7-3-5-15(13-18)16-6-4-8-19(14-16)28-2/h3-14H,1-2H3,(H2,23,25)",1,BACE_581,train
CN1C(=O)C(c2ccncc2)(c2cccc(-c3cccnc3F)c2)N=C1N,True,2-halo pyridine,1,"InChI=1S/C20H16FN5O/c1-26-18(27)20(25-19(26)22,14-7-10-23-11-8-14)15-5-2-4-13(12-15)16-6-3-9-24-17(16)21/h2-12H,1H3,(H2,22,25)",1,BACE_582,train
COc1ccc([C@]2(c3cccc(-c4cccnc4F)c3)N=C(N)N(C)C2=O)cc1,True,2-halo pyridine,1,"InChI=1S/C22H19FN4O2/c1-27-20(28)22(26-21(27)24,15-8-10-17(29-2)11-9-15)16-6-3-5-14(13-16)18-7-4-12-25-19(18)23/h3-13H,1-2H3,(H2,24,26)/t22-/m1/s1",1,BACE_583,train
CN1C(=O)[C@@](c2ccc(OCCF)cc2)(c2cccc(-c3cccnc3F)c2)N=C1N,True,2-halo pyridine,1,"InChI=1S/C23H20F2N4O2/c1-29-21(30)23(28-22(29)26,16-7-9-18(10-8-16)31-13-11-24)17-5-2-4-15(14-17)19-6-3-12-27-20(19)25/h2-10,12,14H,11,13H2,1H3,(H2,26,28)/t23-/m1/s1",1,BACE_584,train
CCCCc1cccc([C@@]2(c3ccc(OC(F)F)cc3)N=C(N)N(C)C2=O)c1,True,(),0,"InChI=1S/C21H23F2N3O2/c1-3-4-6-14-7-5-8-16(13-14)21(18(27)26(2)20(24)25-21)15-9-11-17(12-10-15)28-19(22)23/h5,7-13,19H,3-4,6H2,1-2H3,(H2,24,25)/t21-/m1/s1",1,BACE_585,train
CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2cccc(/C=C/CC(F)F)c2)N=C1N,True,(),0,"InChI=1S/C21H19F4N3O2/c1-28-18(29)21(27-20(28)26,14-8-10-16(11-9-14)30-19(24)25)15-6-2-4-13(12-15)5-3-7-17(22)23/h2-6,8-12,17,19H,7H2,1H3,(H2,26,27)/b5-3+/t21-/m1/s1",1,BACE_586,train
CCCC#Cc1cccc([C@@]2(c3ccc(OC(F)F)cc3)N=C(N)N(C)C2=O)c1,True,triple bond,1,"InChI=1S/C22H21F2N3O2/c1-3-4-5-7-15-8-6-9-17(14-15)22(19(28)27(2)21(25)26-22)16-10-12-18(13-11-16)29-20(23)24/h6,8-14,20H,3-4H2,1-2H3,(H2,25,26)/t22-/m1/s1",1,BACE_587,train
CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2cccc(OCC(F)F)c2)N=C1N,True,(),0,"InChI=1S/C19H17F4N3O3/c1-26-16(27)19(25-18(26)24,11-5-7-13(8-6-11)29-17(22)23)12-3-2-4-14(9-12)28-10-15(20)21/h2-9,15,17H,10H2,1H3,(H2,24,25)/t19-/m1/s1",1,BACE_588,train
CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2ccc(F)c(OCCC=C(F)F)c2)N=C1N,True,Aliphatic long chain,1,"InChI=1S/C21H18F5N3O3/c1-29-18(30)21(28-20(29)27,12-4-7-14(8-5-12)32-19(25)26)13-6-9-15(22)16(11-13)31-10-2-3-17(23)24/h3-9,11,19H,2,10H2,1H3,(H2,27,28)/t21-/m1/s1",1,BACE_589,train
CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2cccc(OCCC=C(F)F)c2)N=C1N,True,Aliphatic long chain,1,"InChI=1S/C21H19F4N3O3/c1-28-18(29)21(27-20(28)26,13-7-9-15(10-8-13)31-19(24)25)14-4-2-5-16(12-14)30-11-3-6-17(22)23/h2,4-10,12,19H,3,11H2,1H3,(H2,26,27)/t21-/m1/s1",1,BACE_590,train
CCCC#Cc1cc([C@@]2(c3ccc(OC(F)F)c(C)c3)N=C(N)N(C)C2=O)ccc1F,True,triple bond,1,"InChI=1S/C23H22F3N3O2/c1-4-5-6-7-15-13-17(8-10-18(15)24)23(20(30)29(3)22(27)28-23)16-9-11-19(14(2)12-16)31-21(25)26/h8-13,21H,4-5H2,1-3H3,(H2,27,28)/t23-/m1/s1",1,BACE_591,train
COC[C@H]1CCCCN1C(=O)n1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CNCc2cccc(OC)c2)c2cccnc21,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C34H39F2N5O5/c1-45-21-26-8-3-4-12-40(26)34(44)41-20-29(28-10-6-11-38-32(28)41)33(43)39-30(16-23-13-24(35)17-25(36)14-23)31(42)19-37-18-22-7-5-9-27(15-22)46-2/h5-7,9-11,13-15,17,20,26,30-31,37,42H,3-4,8,12,16,18-19,21H2,1-2H3,(H,39,43)/p+1/t26-,30+,31-/m1/s1",1,BACE_592,train
CCCCN(C)C(=O)n1cc(C(=O)NC(Cc2cc(F)cc(F)c2)C(O)CNCc2cccc(OC)c2)c2cc(Cl)ccc21,True,"((5, 'molecule has a crossed bond in a ring'), (2, 'InChI: Omitted undefined stereo'))",0,"InChI=1S/C33H37ClF2N4O4/c1-4-5-11-39(2)33(43)40-20-28(27-16-23(34)9-10-30(27)40)32(42)38-29(15-22-12-24(35)17-25(36)13-22)31(41)19-37-18-21-7-6-8-26(14-21)44-3/h6-10,12-14,16-17,20,29,31,37,41H,4-5,11,15,18-19H2,1-3H3,(H,38,42)/p+1",1,BACE_593,train
CC(C)Cn1cc(C2(c3cccc(-c4cncnc4)c3)N=C(N)N(C)C2=O)cn1,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C21H23N7O/c1-14(2)11-28-12-18(10-25-28)21(19(29)27(3)20(22)26-21)17-6-4-5-15(7-17)16-8-23-13-24-9-16/h4-10,12-14H,11H2,1-3H3,(H2,22,26)",1,BACE_594,train
CC(C)CCn1cc(C2(c3cccc(-c4cncnc4)c3)N=C(N)N(C)C2=O)cn1,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C22H25N7O/c1-15(2)7-8-29-13-19(12-26-29)22(20(30)28(3)21(23)27-22)18-6-4-5-16(9-18)17-10-24-14-25-11-17/h4-6,9-15H,7-8H2,1-3H3,(H2,23,27)",1,BACE_595,train
CCn1cc(C2(c3ccc(F)c(-c4cccnc4F)c3)N=C(N)N(C)C2=O)cn1,True,2-halo pyridine,1,"InChI=1S/C20H18F2N6O/c1-3-28-11-13(10-25-28)20(18(29)27(2)19(23)26-20)12-6-7-16(21)15(9-12)14-5-4-8-24-17(14)22/h4-11H,3H2,1-2H3,(H2,23,26)",1,BACE_596,train
CN1C(=O)C(c2cccc(-c3cccnc3F)c2)(c2cnn(CC(F)(F)F)c2)N=C1N,True,2-halo pyridine,1,"InChI=1S/C20H16F4N6O/c1-29-17(31)20(28-18(29)25,14-9-27-30(10-14)11-19(22,23)24)13-5-2-4-12(8-13)15-6-3-7-26-16(15)21/h2-10H,11H2,1H3,(H2,25,28)",1,BACE_597,train
CN1C(=O)C(c2ccsc2)(c2ccc(F)c(-c3cccnc3F)c2)N=C1N,True,2-halo pyridine,1,"InChI=1S/C19H14F2N4OS/c1-25-17(26)19(24-18(25)22,12-6-8-27-10-12)11-4-5-15(20)14(9-11)13-3-2-7-23-16(13)21/h2-10H,1H3,(H2,22,24)",1,BACE_598,train
CN1C(=O)C2(CC(C)(C)Cc3ccc(-c4cccnc4F)cc32)N=C1N,True,2-halo pyridine,1,"InChI=1S/C20H21FN4O/c1-19(2)10-13-7-6-12(14-5-4-8-23-16(14)21)9-15(13)20(11-19)17(26)25(3)18(22)24-20/h4-9H,10-11H2,1-3H3,(H2,22,24)",1,BACE_599,train
CN1C(=O)C2(CC(C)(C)Cc3ccc(-c4cncc(Cl)c4)cc32)N=C1N,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C20H21ClN4O/c1-19(2)8-13-5-4-12(14-6-15(21)10-23-9-14)7-16(13)20(11-19)17(26)25(3)18(22)24-20/h4-7,9-10H,8,11H2,1-3H3,(H2,22,24)",1,BACE_600,train
NC1=NC(c2ccc(OC(F)F)cc2)(c2cccc(-c3cccnc3F)c2)C2=NCC(F)(F)CN12,True,2-halo pyridine,1,"InChI=1S/C24H18F5N5O/c25-19-18(5-2-10-31-19)14-3-1-4-16(11-14)24(15-6-8-17(9-7-15)35-21(26)27)20-32-12-23(28,29)13-34(20)22(30)33-24/h1-11,21H,12-13H2,(H2,30,33)",1,BACE_601,train
CCCN(CCC)C(=O)c1cccc(C(=O)NC(Cc2cc(F)cc(F)c2)C(O)CNCc2cccc(OC)c2)c1,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C32H39F2N3O4/c1-4-12-37(13-5-2)32(40)25-10-7-9-24(18-25)31(39)36-29(17-23-14-26(33)19-27(34)15-23)30(38)21-35-20-22-8-6-11-28(16-22)41-3/h6-11,14-16,18-19,29-30,35,38H,4-5,12-13,17,20-21H2,1-3H3,(H,36,39)/p+1",1,BACE_602,train
COc1cccc(CNC[C@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)c2cc(/C(C)=N\OCc3ccccc3)cc(N3CCCCS3(=O)=O)c2)c1,True,"imine, Oxygen-nitrogen single bond",2,"InChI=1S/C38H42F2N4O6S/c1-26(43-50-25-27-9-4-3-5-10-27)30-19-31(21-34(20-30)44-13-6-7-14-51(44,47)48)38(46)42-36(18-29-15-32(39)22-33(40)16-29)37(45)24-41-23-28-11-8-12-35(17-28)49-2/h3-5,8-12,15-17,19-22,36-37,41,45H,6-7,13-14,18,23-25H2,1-2H3,(H,42,46)/p+1/b43-26-/t36-,37-/m0/s1",1,BACE_603,train
CCC(C)C1(NC(C)=O)CCN(C(C)C(=O)NC(Cc2cc(F)cc(F)c2)C(O)C2CC(O)CN2)C1=O,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C26H38F2N4O5/c1-5-14(2)26(31-16(4)33)6-7-32(25(26)37)15(3)24(36)30-22(23(35)21-12-20(34)13-29-21)10-17-8-18(27)11-19(28)9-17/h8-9,11,14-15,20-23,29,34-35H,5-7,10,12-13H2,1-4H3,(H,30,36)(H,31,33)/p+1",1,BACE_605,train
CC1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)COCC(=N)N1,True,imine,1,"InChI=1S/C17H16ClFN4O2/c1-17(9-25-8-15(20)23-17)12-6-11(3-4-13(12)19)22-16(24)14-5-2-10(18)7-21-14/h2-7H,8-9H2,1H3,(H2,20,23)(H,22,24)",1,BACE_606,train
CCn1cc2c3c(cc(C(=O)NC(Cc4ccccc4)[C@H](O)CNCC(F)(F)C(F)(F)F)cc31)N(C)S(=O)(=O)CC2,True,perfluorinated chain,1,"InChI=1S/C27H31F5N4O4S/c1-3-36-15-18-9-10-41(39,40)35(2)21-12-19(13-22(36)24(18)21)25(38)34-20(11-17-7-5-4-6-8-17)23(37)14-33-16-26(28,29)27(30,31)32/h4-8,12-13,15,20,23,33,37H,3,9-11,14,16H2,1-2H3,(H,34,38)/p+1/t20?,23-/m1/s1",1,BACE_608,train
CC(C)CCCC(C)NCC(O)C(Cc1ccccc1)NC(=O)c1cccc(N(c2ccccc2)S(C)(=O)=O)c1,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C32H43N3O4S/c1-24(2)13-11-14-25(3)33-23-31(36)30(21-26-15-7-5-8-16-26)34-32(37)27-17-12-20-29(22-27)35(40(4,38)39)28-18-9-6-10-19-28/h5-10,12,15-20,22,24-25,30-31,33,36H,11,13-14,21,23H2,1-4H3,(H,34,37)/p+1",1,BACE_609,train
CCCCCN(C)C(=O)n1cc(C(=O)NC(Cc2cc(F)cc(F)c2)C(O)CNCc2cccc(OC)c2)c2cccnc21,True,Aliphatic long chain,1,"InChI=1S/C33H39F2N5O4/c1-4-5-6-13-39(2)33(43)40-21-28(27-11-8-12-37-31(27)40)32(42)38-29(17-23-14-24(34)18-25(35)15-23)30(41)20-36-19-22-9-7-10-26(16-22)44-3/h7-12,14-16,18,21,29-30,36,41H,4-6,13,17,19-20H2,1-3H3,(H,38,42)/p+1",1,BACE_610,train
COCC1CCN(C(CCc2ccccc2)C(=O)NC(Cc2cc(F)cc(F)c2)C(O)CNCc2cccc(OC)c2)C1=O,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C34H41F2N3O5/c1-43-22-26-13-14-39(34(26)42)31(12-11-23-7-4-3-5-8-23)33(41)38-30(18-25-15-27(35)19-28(36)16-25)32(40)21-37-20-24-9-6-10-29(17-24)44-2/h3-10,15-17,19,26,30-32,37,40H,11-14,18,20-22H2,1-2H3,(H,38,41)/p+1",1,BACE_611,train
CCOC[C@H](Oc1cc(CC2CS(=O)(=O)CC(NCc3cccc(C(C)(C)C)c3)C2O)cc(F)c1N)C(F)(F)F,True,aniline,1,"InChI=1S/C28H38F4N2O5S/c1-5-38-14-24(28(30,31)32)39-23-12-18(11-21(29)25(23)33)9-19-15-40(36,37)16-22(26(19)35)34-13-17-7-6-8-20(10-17)27(2,3)4/h6-8,10-12,19,22,24,26,34-35H,5,9,13-16,33H2,1-4H3/p+1/t19?,22?,24-,26?/m0/s1",1,BACE_612,train
C#Cc1ccc(C(=O)Nc2ccc(F)c(C3(C)N=C(N)OCC3(F)F)c2)nc1,True,triple bond,1,"InChI=1S/C19H15F3N4O2/c1-3-11-4-7-15(24-9-11)16(27)25-12-5-6-14(20)13(8-12)18(2)19(21,22)10-28-17(23)26-18/h1,4-9H,10H2,2H3,(H2,23,26)(H,25,27)",1,BACE_613,train
CN1CC(=N)NC(C)(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)C1,True,imine,1,"InChI=1S/C18H20ClN5O/c1-18(11-24(2)10-16(20)23-18)12-4-3-5-14(8-12)22-17(25)15-7-6-13(19)9-21-15/h3-9H,10-11H2,1-2H3,(H2,20,23)(H,22,25)/p+1",1,BACE_614,train
