smiles_clean,valid,comment,n_reos_warnings,inchi,label_raw,id,split
Cc1nocc1C(=O)Nc1ccc(-c2ccccc2OC(F)(F)F)c(N)n1,True,(),0,"InChI=1S/C17H13F3N4O3/c1-9-12(8-26-24-9)16(25)23-14-7-6-11(15(21)22-14)10-4-2-3-5-13(10)27-17(18,19)20/h2-8H,1H3,(H3,21,22,23,25)",3.7,CHEMBL2324355,train
CC1(COc2cc(-c3cccc4c(=O)cc(N5CCOCC5)oc34)ccc2NC(=O)CN2CCOCC2)COC1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C30H35N3O7/c1-30(18-38-19-30)20-39-26-15-21(5-6-24(26)31-27(35)17-32-7-11-36-12-8-32)22-3-2-4-23-25(34)16-28(40-29(22)23)33-9-13-37-14-10-33/h2-6,15-16H,7-14,17-20H2,1H3,(H,31,35)",2.2,CHEMBL1669155,train
Oc1ccc(-c2nc3ccccc3nc2-c2ccc(O)cc2)cc1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C20H14N2O2/c23-15-9-5-13(6-10-15)19-20(14-7-11-16(24)12-8-14)22-18-4-2-1-3-17(18)21-19/h1-12,23-24H",2.7,CHEMBL1782927,train
O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(OC2CCNCC2)ncc1Cl,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C22H30ClN3O2/c23-19-12-25-20(28-17-1-3-24-4-2-17)8-18(19)21(27)26-13-22-9-14-5-15(10-22)7-16(6-14)11-22/h8,12,14-17,24H,1-7,9-11,13H2,(H,26,27)",1.56,CHEMBL562690,train
Cc1nc(C)c(-c2ccc(C34CCC(CC(=O)O)(CC3)CC4)cc2)nc1C(N)=O,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C23H27N3O3/c1-14-19(26-20(21(24)29)15(2)25-14)16-3-5-17(6-4-16)23-10-7-22(8-11-23,9-12-23)13-18(27)28/h3-6H,7-13H2,1-2H3,(H2,24,29)(H,27,28)",1.6,CHEMBL2178372,train
O=C(Cc1ccccc1)c1ccc(O)cc1O,True,(),0,"InChI=1S/C14H12O3/c15-11-6-7-12(14(17)9-11)13(16)8-10-4-2-1-3-5-10/h1-7,9,15,17H,8H2",3.09,CHEMBL1900501,train
N[C@@H]1CCCN(c2c(/C=C3\SC(=O)NC3=O)cccc2-c2ccncc2)C1,True,"Michael acceptor, thioester",2,"InChI=1S/C20H20N4O2S/c21-15-4-2-10-24(12-15)18-14(11-17-19(25)23-20(26)27-17)3-1-5-16(18)13-6-8-22-9-7-13/h1,3,5-9,11,15H,2,4,10,12,21H2,(H,23,25,26)/b17-11-/t15-/m1/s1",1.56,CHEMBL2048873,train
Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1NC(=O)c1cccnc1,True,(),0,"InChI=1S/C21H16F3N3O2/c1-13-7-8-17(11-18(13)27-20(29)15-5-3-9-25-12-15)26-19(28)14-4-2-6-16(10-14)21(22,23)24/h2-12H,1H3,(H,26,28)(H,27,29)",3.11,CHEMBL507803,train
CCCN(CCC)C(=O)c1cccc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2Cc3ccccc3C2)c1,True,(),0,"InChI=1S/C33H41N3O3/c1-3-17-36(18-4-2)33(39)28-16-10-15-27(20-28)32(38)35-30(19-24-11-6-5-7-12-24)31(37)23-34-29-21-25-13-8-9-14-26(25)22-29/h5-16,20,29-31,34,37H,3-4,17-19,21-23H2,1-2H3,(H,35,38)/t30-,31+/m0/s1",3.3,CHEMBL2334381,train
Cc1cc2n[nH]c(=O)n2c2cc(-c3ccc(C(=O)N4CCOCC4)cc3)ccc12,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C22H20N4O3/c1-14-12-20-23-24-22(28)26(20)19-13-17(6-7-18(14)19)15-2-4-16(5-3-15)21(27)25-8-10-29-11-9-25/h2-7,12-13H,8-11H2,1H3,(H,24,28)",2.77,CHEMBL1223246,train
Nc1[nH]nc2ccccc12,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C7H7N3/c8-7-5-3-1-2-4-6(5)9-10-7/h1-4H,(H3,8,9,10)",1.0,CHEMBL1331627,train
CS(=O)(=O)NC(=O)CCCc1c(-c2ccc(F)cc2)[nH]c2ccc(C#N)cc12,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C20H18FN3O3S/c1-28(26,27)24-19(25)4-2-3-16-17-11-13(12-22)5-10-18(17)23-20(16)14-6-8-15(21)9-7-14/h5-11,23H,2-4H2,1H3,(H,24,25)",1.5,CHEMBL440405,train
CC(=O)NC[C@H]1CN(c2ccc(-n3cnc(C#N)c3)c(F)c2)C(=O)O1,True,(),0,"InChI=1S/C16H14FN5O3/c1-10(23)19-6-13-8-22(16(24)25-13)12-2-3-15(14(17)4-12)21-7-11(5-18)20-9-21/h2-4,7,9,13H,6,8H2,1H3,(H,19,23)/t13-/m0/s1",1.51,CHEMBL426576,train
COc1ncccc1-c1cccc2c(N)c3c(O)n(C4CCC4)cc3nc12,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C21H20N4O2/c1-27-20-14(9-4-10-23-20)13-7-3-8-15-18(22)17-16(24-19(13)15)11-25(21(17)26)12-5-2-6-12/h3-4,7-10,12H,2,5-6,11H2,1H3,(H2,22,24)",3.26,CHEMBL1783287,train
COCCC(C)n1nc(C)c(C(=O)N[C@@H](C)C(C)(C)C)c1NS(=O)(=O)c1ccc(C)cc1,True,(),0,"InChI=1S/C23H36N4O4S/c1-15-9-11-19(12-10-15)32(29,30)26-21-20(22(28)24-18(4)23(5,6)7)17(3)25-27(21)16(2)13-14-31-8/h9-12,16,18,26H,13-14H2,1-8H3,(H,24,28)/t16?,18-/m0/s1",0.78,CHEMBL1934417,train
Nc1ccccc1NC(=O)c1ccc(C2CCN(Cc3ccccc3)CC2)cc1,True,aniline,1,"InChI=1S/C25H27N3O/c26-23-8-4-5-9-24(23)27-25(29)22-12-10-20(11-13-22)21-14-16-28(17-15-21)18-19-6-2-1-3-7-19/h1-13,21H,14-18,26H2,(H,27,29)",2.51,CHEMBL254165,train
CC(C)C[C@H](CO)Nc1nc(SCc2ccncc2)nc2nc(N)sc12,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C17H22N6OS2/c1-10(2)7-12(8-24)20-14-13-15(21-16(18)26-13)23-17(22-14)25-9-11-3-5-19-6-4-11/h3-6,10,12,24H,7-9H2,1-2H3,(H3,18,20,21,22,23)/t12-/m1/s1",2.9,CHEMBL2349309,train
CCCc1cc(=O)[nH]c(=S)[nH]1,True,Thiocarbonyl group,1,"InChI=1S/C7H10N2OS/c1-2-3-5-4-6(10)9-7(11)8-5/h4H,2-3H2,1H3,(H2,8,9,10,11)",0.7,CHEMBL1518,train
O=c1c2ccccc2nc2n1CCO2,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C10H8N2O2/c13-9-7-3-1-2-4-8(7)11-10-12(9)5-6-14-10/h1-4H,5-6H2",0.6,CHEMBL1417095,train
NC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,True,"nitro group, Oxygen-nitrogen single bond",2,"InChI=1S/C7H5N3O5/c8-7(11)4-1-5(9(12)13)3-6(2-4)10(14)15/h1-3H,(H2,8,11)",0.81,CHEMBL1437065,train
CCC1(C)CC(=O)NC1=O,True,phthalimide,1,"InChI=1S/C7H11NO2/c1-3-7(2)4-5(9)8-6(7)10/h3-4H2,1-2H3,(H,8,9,10)",0.23,CHEMBL696,train
Cc1cc2n[nH]c(=O)n2c2cc(-c3ccc[nH]3)ccc12,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C15H12N4O/c1-9-7-14-17-18-15(20)19(14)13-8-10(4-5-11(9)13)12-3-2-6-16-12/h2-8,16H,1H3,(H,18,20)",3.29,CHEMBL1223526,train
CC(C)N1CCN(Cc2cnc(-c3ccc(C(=O)Nc4ccccc4N)cc3)c(F)c2)CC1,True,aniline,1,"InChI=1S/C26H30FN5O/c1-18(2)32-13-11-31(12-14-32)17-19-15-22(27)25(29-16-19)20-7-9-21(10-8-20)26(33)30-24-6-4-3-5-23(24)28/h3-10,15-16,18H,11-14,17,28H2,1-2H3,(H,30,33)",1.6,CHEMBL256998,train
CC(C)(C)OC(=O)NC(Cc1ccccc1)C(=O)O,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C14H19NO4/c1-14(2,3)19-13(18)15-11(12(16)17)9-10-7-5-4-6-8-10/h4-8,11H,9H2,1-3H3,(H,15,18)(H,16,17)/t11-/m0/s1",-1.1,CHEMBL1222330,train
O=C(O)CC(=O)N[C@@H]1c2ccccc2C[C@H]1NC(=O)c1cc2sc(Cl)c(Cl)c2[nH]1,True,beta-keto/anhydride,1,"InChI=1S/C19H15Cl2N3O4S/c20-15-17-12(29-18(15)21)6-11(22-17)19(28)23-10-5-8-3-1-2-4-9(8)16(10)24-13(25)7-14(26)27/h1-4,6,10,16,22H,5,7H2,(H,23,28)(H,24,25)(H,26,27)/t10-,16-/m1/s1",1.18,CHEMBL1084327,train
Cc1ncc(-c2ccnc(Nc3ccc(C(=O)NCCO)cc3)n2)n1C(C)C,True,(),0,"InChI=1S/C20H24N6O2/c1-13(2)26-14(3)23-12-18(26)17-8-9-22-20(25-17)24-16-6-4-15(5-7-16)19(28)21-10-11-27/h4-9,12-13,27H,10-11H2,1-3H3,(H,21,28)(H,22,24,25)",2.09,CHEMBL487067,train
Cc1ccc(F)c(Nc2ccnc(Nc3ccc(S(N)(=O)=O)cc3)n2)c1,True,(),0,"InChI=1S/C17H16FN5O2S/c1-11-2-7-14(18)15(10-11)22-16-8-9-20-17(23-16)21-12-3-5-13(6-4-12)26(19,24)25/h2-10H,1H3,(H2,19,24,25)(H2,20,21,22,23)",3.1,CHEMBL103355,train
CCOC(=O)c1ccc(CCN2CCN(c3ccc(C)nn3)CC2)cc1,True,(),0,"InChI=1S/C20H26N4O2/c1-3-26-20(25)18-7-5-17(6-8-18)10-11-23-12-14-24(15-13-23)19-9-4-16(2)21-22-19/h4-9H,3,10-15H2,1-2H3",2.58,CHEMBL1835908,train
Cc1cc(-c2ccc(-c3[nH]c4ccncc4c(=O)c3C#N)cc2)ccn1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C21H14N4O/c1-13-10-16(6-9-24-13)14-2-4-15(5-3-14)20-17(11-22)21(26)18-12-23-8-7-19(18)25-20/h2-10,12H,1H3,(H,25,26)",1.6,CHEMBL1957381,train
Cc1cc(C)c(C(=O)NC(Cc2ccc(OCCCNc3ccccn3)cc2)C(=O)O)c(C)c1,True,Aliphatic long chain,1,"InChI=1S/C27H31N3O4/c1-18-15-19(2)25(20(3)16-18)26(31)30-23(27(32)33)17-21-8-10-22(11-9-21)34-14-6-13-29-24-7-4-5-12-28-24/h4-5,7-12,15-16,23H,6,13-14,17H2,1-3H3,(H,28,29)(H,30,31)(H,32,33)/t23-/m0/s1",0.49,CHEMBL606371,train
COc1cc2ncc(C(N)=O)c(Nc3ccc(F)c(Cl)c3)c2cc1OC,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C18H15ClFN3O3/c1-25-15-6-10-14(7-16(15)26-2)22-8-11(18(21)24)17(10)23-9-3-4-13(20)12(19)5-9/h3-8H,1-2H3,(H2,21,24)(H,22,23)",3.22,CHEMBL482000,train
O=C(O)c1cc(-c2ccccc2)nc2ccccc12,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C16H11NO2/c18-16(19)13-10-15(11-6-2-1-3-7-11)17-14-9-5-4-8-12(13)14/h1-10H,(H,18,19)",-0.7,CHEMBL348000,train
N[C@H]1CCN(c2c(Cl)cccc2/C=C2\SC(=O)NC2=O)C1,True,"Michael acceptor, thioester",2,"InChI=1S/C14H14ClN3O2S/c15-10-3-1-2-8(6-11-13(19)17-14(20)21-11)12(10)18-5-4-9(16)7-18/h1-3,6,9H,4-5,7,16H2,(H,17,19,20)/b11-6-/t9-/m0/s1",1.89,CHEMBL2048863,train
O=C(NCC1(O)CCCCCC1)c1cc(-c2ccccc2C(=O)O)ccc1Cl,True,(),0,"InChI=1S/C22H24ClNO4/c23-19-10-9-15(16-7-3-4-8-17(16)21(26)27)13-18(19)20(25)24-14-22(28)11-5-1-2-6-12-22/h3-4,7-10,13,28H,1-2,5-6,11-12,14H2,(H,24,25)(H,26,27)",-0.34,CHEMBL564737,train
Cc1cn([C@H]2CCCN([C@@H](C)c3ccc(C(=O)O)c(Oc4cccc(Cl)c4)c3)C2)c(=O)[nH]c1=O,True,(),0,"InChI=1S/C25H26ClN3O5/c1-15-13-29(25(33)27-23(15)30)19-6-4-10-28(14-19)16(2)17-8-9-21(24(31)32)22(11-17)34-20-7-3-5-18(26)12-20/h3,5,7-9,11-13,16,19H,4,6,10,14H2,1-2H3,(H,31,32)(H,27,30,33)/t16-,19-/m0/s1",-0.26,CHEMBL2179270,train
COc1ccc(N(C(=O)c2occc2CO)C(C(=O)NC[C@@H](C)O)c2ccccc2F)c(OC)c1,True,(),0,"InChI=1S/C25H27FN2O7/c1-15(30)13-27-24(31)22(18-6-4-5-7-19(18)26)28(25(32)23-16(14-29)10-11-35-23)20-9-8-17(33-2)12-21(20)34-3/h4-12,15,22,29-30H,13-14H2,1-3H3,(H,27,31)/t15-,22?/m1/s1",1.37,CHEMBL459353,train
NC1(c2ccc(-c3ncc4cccn4c3-c3ccccc3)cc2)CCC1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C23H21N3/c24-23(13-5-14-23)19-11-9-17(10-12-19)21-22(18-6-2-1-3-7-18)26-15-4-8-20(26)16-25-21/h1-4,6-12,15-16H,5,13-14,24H2",2.5,CHEMBL2035024,train
CC(C)Nc1nc(NCc2ccccc2)c2sccc2n1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C16H18N4S/c1-11(2)18-16-19-13-8-9-21-14(13)15(20-16)17-10-12-6-4-3-5-7-12/h3-9,11H,10H2,1-2H3,(H2,17,18,19,20)",3.9,CHEMBL1890087,train
CNS(=O)(=O)c1ccc(Oc2ccc(C#C[C@]3(O)CN4CCC3CC4)cc2)cc1,True,triple bond,1,"InChI=1S/C22H24N2O4S/c1-23-29(26,27)21-8-6-20(7-9-21)28-19-4-2-17(3-5-19)10-13-22(25)16-24-14-11-18(22)12-15-24/h2-9,18,23,25H,11-12,14-16H2,1H3/t22-/m0/s1",2.03,CHEMBL1940307,train
CCOC(=O)c1ccc(COCC2CCN(c3ccc(C)nn3)CC2)cc1,True,(),0,"InChI=1S/C21H27N3O3/c1-3-27-21(25)19-7-5-17(6-8-19)14-26-15-18-10-12-24(13-11-18)20-9-4-16(2)22-23-20/h4-9,18H,3,10-15H2,1-2H3",2.68,CHEMBL1835904,train
Cc1cc(Oc2ccnc(Nc3ccc(N4CCOCC4)cc3)c2)c(-c2ccccn2)nc1C,True,(),0,"InChI=1S/C27H27N5O2/c1-19-17-25(27(30-20(19)2)24-5-3-4-11-28-24)34-23-10-12-29-26(18-23)31-21-6-8-22(9-7-21)32-13-15-33-16-14-32/h3-12,17-18H,13-16H2,1-2H3,(H,29,31)",2.59,CHEMBL575311,train
CS(=O)(=O)c1ccc2c(C(=O)NC[C@@H](O)CN3CCC(Oc4ccc(C#N)c(Cl)c4)CC3)c[nH]c(=O)c2c1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C26H27ClN4O6S/c1-38(35,36)20-4-5-21-22(11-20)25(33)30-14-23(21)26(34)29-13-17(32)15-31-8-6-18(7-9-31)37-19-3-2-16(12-28)24(27)10-19/h2-5,10-11,14,17-18,32H,6-9,13,15H2,1H3,(H,29,34)(H,30,33)/t17-/m1/s1",1.41,CHEMBL2207670,train
C[C@H]1O[C@@H](n2cnc3c(N)nc(OC4CCCC4)nc32)[C@H](O)[C@H]1Cl,True,alkyl halide,1,"InChI=1S/C15H20ClN5O3/c1-7-9(16)11(22)14(23-7)21-6-18-10-12(17)19-15(20-13(10)21)24-8-4-2-3-5-8/h6-9,11,14,22H,2-5H2,1H3,(H2,17,19,20)/t7-,9+,11-,14-/m1/s1",3.18,CHEMBL1807856,train
O=S(=O)(Nc1nncs1)c1cc(Cl)c(Oc2ccc(C(F)(F)F)cc2-c2ccnnc2)cc1F,True,(),0,"InChI=1S/C19H10ClF4N5O3S2/c20-13-6-17(34(30,31)29-18-28-27-9-33-18)14(21)7-16(13)32-15-2-1-11(19(22,23)24)5-12(15)10-3-4-25-26-8-10/h1-9H,(H,28,29)",1.15,CHEMBL2324776,train
Clc1ccc2[nH]ncc2c1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C7H5ClN2/c8-6-1-2-7-5(3-6)4-9-10-7/h1-4H,(H,9,10)",2.44,CHEMBL246746,train
CN1CCN(C(=O)c2cc3ccccc3[nH]2)CC1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C14H17N3O/c1-16-6-8-17(9-7-16)14(18)13-10-11-4-2-3-5-12(11)15-13/h2-5,10,15H,6-9H2,1H3",1.7,CHEMBL129199,train
NC(=O)c1cccc(S[C@H]2C[C@H]3CC[C@@H](C2)N3Cc2ccccc2)c1,True,"((2, 'molecule has a stereo bond in a ring'),)",0,"InChI=1S/C21H24N2OS/c22-21(24)16-7-4-8-19(11-16)25-20-12-17-9-10-18(13-20)23(17)14-15-5-2-1-3-6-15/h1-8,11,17-18,20H,9-10,12-14H2,(H2,22,24)/t17-,18+,20+",2.22,CHEMBL1223954,train
N=C(N)N1CCc2ccccc2C1,True,"imine, imine",2,"InChI=1S/C10H13N3/c11-10(12)13-6-5-8-3-1-2-4-9(8)7-13/h1-4H,5-7H2,(H3,11,12)",-1.01,CHEMBL169901,train
NC(=O)c1c(OCc2c(F)cc(Br)cc2F)nsc1NC(=O)NCCCCN1CCCC1,True,Aliphatic long chain,1,"InChI=1S/C20H24BrF2N5O3S/c21-12-9-14(22)13(15(23)10-12)11-31-18-16(17(24)29)19(32-27-18)26-20(30)25-5-1-2-6-28-7-3-4-8-28/h9-10H,1-8,11H2,(H2,24,29)(H2,25,26,30)",2.5,CHEMBL253969,train
Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C21H23N7O2S/c1-13-5-6-15(11-19(13)31(22,29)30)24-21-23-10-9-20(25-21)27(3)16-7-8-17-14(2)28(4)26-18(17)12-16/h5-12H,1-4H3,(H2,22,29,30)(H,23,24,25)",3.3,CHEMBL477772,train
O=C(Nc1ccccc1)c1cc(Cl)ccc1O,True,(),0,"InChI=1S/C13H10ClNO2/c14-9-6-7-12(16)11(8-9)13(17)15-10-4-2-1-3-5-10/h1-8,16H,(H,15,17)",2.9,CHEMBL1892375,train
CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3C[C@@H](O)[C@@H](O)C3)c(Cc3ccnc4ccccc34)sc21,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C26H28N4O5S/c1-14(2)11-30-25-22(23(33)28(3)26(30)35)21(24(34)29-12-18(31)19(32)13-29)20(36-25)10-15-8-9-27-17-7-5-4-6-16(15)17/h4-9,14,18-19,31-32H,10-13H2,1-3H3/t18-,19+",1.18,CHEMBL373974,train
O=c1c2ccccc2[se]n1-c1ccccc1,True,heavy metal,1,InChI=1S/C13H9NOSe/c15-13-11-8-4-5-9-12(11)16-14(13)10-6-2-1-3-7-10/h1-9H,3.31,CHEMBL51085,train
COc1ccc2ccc(=O)n(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2c1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C25H30N4O4/c1-31-21-4-2-18-3-5-25(30)29(22(18)15-21)11-10-28-8-6-19(7-9-28)26-16-20-14-23-24(17-27-20)33-13-12-32-23/h2-5,14-15,17,19,26H,6-13,16H2,1H3",1.31,CHEMBL1916539,train
CC(C)COc1cc(OC(C)C)cc(C(=O)Nc2ccc(C(=O)O)cn2)c1,True,(),0,"InChI=1S/C20H24N2O5/c1-12(2)11-26-16-7-15(8-17(9-16)27-13(3)4)19(23)22-18-6-5-14(10-21-18)20(24)25/h5-10,12-13H,11H2,1-4H3,(H,24,25)(H,21,22,23)",1.6,CHEMBL381434,train
CNC(=O)c1ccc(Nc2nccc(-c3cnc(C4CC4)n3C(C)C)n2)cc1,True,(),0,"InChI=1S/C21H24N6O/c1-13(2)27-18(12-24-19(27)14-4-5-14)17-10-11-23-21(26-17)25-16-8-6-15(7-9-16)20(28)22-3/h6-14H,4-5H2,1-3H3,(H,22,28)(H,23,25,26)",2.77,CHEMBL507142,train
CC(C)CC(c1ccccn1)n1[nH]c(=O)c2[nH]c3cc(Cl)ccc3c(=O)c2c1=O,True,Polycyclic aromatic hydrocarbon,1,"InChI=1S/C21H19ClN4O3/c1-11(2)9-16(14-5-3-4-8-23-14)26-21(29)17-18(20(28)25-26)24-15-10-12(22)6-7-13(15)19(17)27/h3-8,10-11,16H,9H2,1-2H3,(H,24,27)(H,25,28)",1.83,CHEMBL1184124,train
CC(C)CC(NC(=O)N1CCOCC1)C(=O)N[C@H](/C=C/S(=O)(=O)c1ccccc1)CCc1ccccc1,True,(),0,"InChI=1S/C28H37N3O5S/c1-22(2)21-26(30-28(33)31-16-18-36-19-17-31)27(32)29-24(14-13-23-9-5-3-6-10-23)15-20-37(34,35)25-11-7-4-8-12-25/h3-12,15,20,22,24,26H,13-14,16-19,21H2,1-2H3,(H,29,32)(H,30,33)/b20-15+/t24-,26-/m0/s1",3.4,CHEMBL486232,train
N#Cc1cnn(-c2ccccc2)c1NC(=O)CN1CCOCC1,True,(),0,"InChI=1S/C16H17N5O2/c17-10-13-11-18-21(14-4-2-1-3-5-14)16(13)19-15(22)12-20-6-8-23-9-7-20/h1-5,11H,6-9,12H2,(H,19,22)",0.5,CHEMBL1736763,train
CC1=C(c2c(C)c(O)c3c(C=Cc4ccc(C)cc4)c(O)c(O)cc3c2O)C(=O)c2cc(O)c(O)c(CCc3ccc(C)cc3)c2C1=O,True,"catechol, hydroquinone, stilbene",3,"InChI=1S/C40H34O8/c1-19-5-9-23(10-6-19)13-15-25-33-27(17-29(41)37(25)45)39(47)31(21(3)35(33)43)32-22(4)36(44)34-26(16-14-24-11-7-20(2)8-12-24)38(46)30(42)18-28(34)40(32)48/h5-12,17-18,41-42,45-46H,13-16H2,1-4H3",3.36,CHEMBL1269076,train
CCN(CC)CC(=O)Nc1c(C#N)cnn1-c1ccccc1,True,(),0,"InChI=1S/C16H19N5O/c1-3-20(4-2)12-15(22)19-16-13(10-17)11-18-21(16)14-8-6-5-7-9-14/h5-9,11H,3-4,12H2,1-2H3,(H,19,22)",0.4,CHEMBL1543041,train
CCN1CCN(CC(=O)Nc2ccc(-c3cccc4c(=O)cc(N5CCOCC5)[nH]c34)c3sc4ccccc4c23)CC1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C33H35N5O3S/c1-2-36-12-14-37(15-13-36)21-30(40)34-26-11-10-23(33-31(26)25-6-3-4-9-28(25)42-33)22-7-5-8-24-27(39)20-29(35-32(22)24)38-16-18-41-19-17-38/h3-11,20H,2,12-19,21H2,1H3,(H,34,40)(H,35,39)",2.6,CHEMBL1630140,train
CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CC=C4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,True,isolated alkene,1,"InChI=1S/C22H32O3/c1-4-20(24)25-19-8-7-17-16-6-5-14-13-15(23)9-11-21(14,2)18(16)10-12-22(17,19)3/h13,16-19H,4-12H2,1-3H3/t16-,17-,18-,19-,21-,22-/m0/s1",3.3,CHEMBL1170,train
CCCC(C)(COC(N)=O)COC(=O)NC(C)C,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C12H24N2O4/c1-5-6-12(4,7-17-10(13)15)8-18-11(16)14-9(2)3/h9H,5-8H2,1-4H3,(H2,13,15)(H,14,16)",2.01,CHEMBL1233,train
CC(=O)Nc1ccc(O)cc1OC[C@@H](O)CN1CCC2(CC1)Cc1cc(Cl)ccc1O2,True,hydroquinone,1,"InChI=1S/C23H27ClN2O5/c1-15(27)25-20-4-3-18(28)11-22(20)30-14-19(29)13-26-8-6-23(7-9-26)12-16-10-17(24)2-5-21(16)31-23/h2-5,10-11,19,28-29H,6-9,12-14H2,1H3,(H,25,27)/t19-/m0/s1",2.76,CHEMBL2332935,train
O=[N+]([O-])c1ccc2[nH]ncc2c1,True,"nitro group, Oxygen-nitrogen single bond",2,"InChI=1S/C7H5N3O2/c11-10(12)6-1-2-7-5(3-6)4-8-9-7/h1-4H,(H,8,9)",2.2,CHEMBL165372,train
Cc1cc(C)cc(-c2[nH]c3ccccc3c2CCNCCCCc2ccncc2)c1,True,Aliphatic long chain,1,"InChI=1S/C27H31N3/c1-20-17-21(2)19-23(18-20)27-25(24-8-3-4-9-26(24)30-27)12-16-28-13-6-5-7-22-10-14-29-15-11-22/h3-4,8-11,14-15,17-19,28,30H,5-7,12-13,16H2,1-2H3",3.3,CHEMBL11009,train
COC(Cn1c(=O)[nH]c2c(=O)n(CC(=O)NC(C(=O)C(F)(F)F)C(C)C)c(-c3ccccc3)cc2c1=O)OC,True,het-C-het not in ring,1,"InChI=1S/C25H27F3N4O7/c1-13(2)19(21(34)25(26,27)28)29-17(33)11-31-16(14-8-6-5-7-9-14)10-15-20(23(31)36)30-24(37)32(22(15)35)12-18(38-3)39-4/h5-10,13,18-19H,11-12H2,1-4H3,(H,29,33)(H,30,37)",1.56,CHEMBL13902,train
O=S(=O)(Cc1ccccc1)NCC(c1ccccc1)N1CCCCCC1,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C21H28N2O2S/c24-26(25,18-19-11-5-3-6-12-19)22-17-21(20-13-7-4-8-14-20)23-15-9-1-2-10-16-23/h3-8,11-14,21-22H,1-2,9-10,15-18H2",2.83,CHEMBL1209429,train
CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1S2,True,(),0,"InChI=1S/C22H25N3O4S/c1-2-29-22(27)23-16-7-8-20-18(15-16)25(17-5-3-4-6-19(17)30-20)21(26)9-10-24-11-13-28-14-12-24/h3-8,15H,2,9-14H2,1H3,(H,23,27)",3.1,CHEMBL1075,train
N#Cc1ccccc1CC(C(=O)O)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C27H31Cl2N3O3/c28-24-6-5-23(16-25(24)29)35-22-9-11-31(12-10-22)18-19-7-13-32(14-8-19)26(27(33)34)15-20-3-1-2-4-21(20)17-30/h1-6,16,19,22,26H,7-15,18H2,(H,33,34)/t26-/m0/s1",2.12,CHEMBL2158769,train
Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,True,Aliphatic long chain,1,"InChI=1S/C15H22O3/c1-11-6-7-12(2)13(10-11)18-9-5-8-15(3,4)14(16)17/h6-7,10H,5,8-9H2,1-4H3,(H,16,17)",0.72,CHEMBL457,train
O=S(=O)(NCC(c1ccccc1)N1CCCCCC1)c1cccnc1,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C19H25N3O2S/c23-25(24,18-11-8-12-20-15-18)21-16-19(17-9-4-3-5-10-17)22-13-6-1-2-7-14-22/h3-5,8-12,15,19,21H,1-2,6-7,13-14,16H2",2.1,CHEMBL1209509,train
