smiles_clean,valid,comment,n_reos_warnings,inchi,label_raw,id,split
CCN(CC)CC(=O)Nc1c(C)cccc1C,True,(),0,"InChI=1S/C14H22N2O/c1-5-16(6-2)10-13(17)15-14-11(3)8-7-9-12(14)4/h7-9H,5-6,10H2,1-4H3,(H,15,17)","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",TOX25166,train
c1ccc2c(c1)OCC(C1=NCCN1)O2,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C11H12N2O2/c1-2-4-9-8(3-1)14-7-10(15-9)11-12-5-6-13-11/h1-4,10H,5-7H2,(H,12,13)","[0.0, 0.0, 0.0, None, None, 0.0, None, 1.0, 0.0, 1.0, 1.0, 0.0]",TOX25161,train
O=C1CCC(c2ccc(-n3ccnc3)cc2)=NN1,True,(),0,"InChI=1S/C13H12N4O/c18-13-6-5-12(15-16-13)10-1-3-11(4-2-10)17-8-7-14-9-17/h1-4,7-9H,5-6H2,(H,16,18)","[0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, None, 0.0, None, 0.0, 0.0]",TOX25160,train
O=C1N(c2ccccc2)c2ccccc2C1(Cc1ccncc1)Cc1ccncc1,True,(),0,"InChI=1S/C26H21N3O/c30-25-26(18-20-10-14-27-15-11-20,19-21-12-16-28-17-13-21)23-8-4-5-9-24(23)29(25)22-6-2-1-3-7-22/h1-17H,18-19H2","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",TOX25163,train
Cc1ccccc1CNc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,True,(),0,"InChI=1S/C18H21N5O4/c1-10-4-2-3-5-11(10)6-19-16-13-17(21-8-20-16)23(9-22-13)18-15(26)14(25)12(7-24)27-18/h2-5,8-9,12,14-15,18,24-26H,6-7H2,1H3,(H,19,20,21)/t12-,14-,15-,18-/m1/s1","[0.0, 0.0, 0.0, 1.0, 0.0, None, None, None, None, None, 0.0, 0.0]",TOX25168,train
COc1ccccc1N,True,aniline,1,"InChI=1S/C7H9NO/c1-9-7-5-3-2-4-6(7)8/h2-5H,8H2,1H3","[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",TOX92,train
Nc1ccccc1,True,aniline,1,"InChI=1S/C6H7N/c7-6-4-2-1-3-5-6/h1-5H,7H2","[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",TOX91,train
CC(COc1ccc(C(C)(C)C)cc1)OS(=O)OCCCl,True,alkyl halide,1,"InChI=1S/C15H23ClO4S/c1-12(20-21(17)19-10-9-16)11-18-14-7-5-13(6-8-14)15(2,3)4/h5-8,12H,9-11H2,1-4H3","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",TOX97,train
O=C(O)C1O[Sb]2OC(=O)C(O2)C(C(=O)O)O[Sb]2OC(=O)C1O2,True,heavy metal,1,"InChI=1S/2C4H4O6.2Sb/c2*5-1(3(7)8)2(6)4(9)10;;/h2*1-2H,(H,7,8)(H,9,10);;/q2*-2;2*+3/p-4","[0.0, None, None, None, None, 0.0, None, 1.0, 0.0, 1.0, 0.0, 1.0]",TOX96,train
O=C1c2ccccc2C(=O)c2ccccc21,True,(),0,InChI=1S/C14H8O2/c15-13-9-5-1-2-6-10(9)14(16)12-8-4-3-7-11(12)13/h1-8H,"[0.0, 0.0, 0.0, 0.0, None, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",TOX95,train
Nc1ccccc1C(=O)O,True,aniline,1,"InChI=1S/C7H7NO2/c8-6-4-2-1-3-5(6)7(9)10/h1-4H,8H2,(H,9,10)","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",TOX94,train
C=CCC1([C@H](C)CCC)C(=O)NC(=O)NC1=O,True,"beta-keto/anhydride, isolated alkene",2,"InChI=1S/C12H18N2O3/c1-4-6-8(3)12(7-5-2)9(15)13-11(17)14-10(12)16/h5,8H,2,4,6-7H2,1,3H3,(H2,13,14,15,16,17)/t8-/m1/s1","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",TOX28799,train
CC(N)C(=O)c1ccccc1,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C9H11NO/c1-7(10)9(11)8-5-3-2-4-6-8/h2-7H,10H2,1H3/t7-/m1/s1","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0.0, None, 0.0, 0.0]",TOX28793,train
CC(N)C(=O)c1ccccc1,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C9H11NO/c1-7(10)9(11)8-5-3-2-4-6-8/h2-7H,10H2,1H3/t7-/m0/s1","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",TOX28792,train
CC(Cc1ccccc1)NCCn1cnc2c1c(=O)n(C)c(=O)n2C,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C18H23N5O2/c1-13(11-14-7-5-4-6-8-14)19-9-10-23-12-20-16-15(23)17(24)22(3)18(25)21(16)2/h4-8,12-13,19H,9-11H2,1-3H3","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",TOX28795,train
CCN[C@@H](C)Cc1ccccc1,True,(),0,"InChI=1S/C11H17N/c1-3-12-10(2)9-11-7-5-4-6-8-11/h4-8,10,12H,3,9H2,1-2H3/t10-/m0/s1","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",TOX28794,train
CCN[C@@H](C)Cc1cccc(C(F)(F)F)c1,True,(),0,"InChI=1S/C12H16F3N/c1-3-16-9(2)7-10-5-4-6-11(8-10)12(13,14)15/h4-6,8-9,16H,3,7H2,1-2H3/t9-/m0/s1","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",TOX28797,train
C[C@H]1N=C(N)O[C@H]1c1ccccc1,True,(),0,"InChI=1S/C10H12N2O/c1-7-9(13-10(11)12-7)8-5-3-2-4-6-8/h2-7,9H,1H3,(H2,11,12)/t7-,9-/m1/s1","[0.0, 0.0, 0.0, None, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",TOX28796,train
CCN(CC)C(=O)C(Cl)=C(C)OP(=O)(OC)OC,True,"acyclic C=C-O, Michael acceptor, phosphor",3,"InChI=1S/C10H19ClNO5P/c1-6-12(7-2)10(13)9(11)8(3)17-18(14,15-4)16-5/h6-7H2,1-5H3","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",TOX1156,train
Oc1ccc(-c2ccccc2)cc1,True,(),0,"InChI=1S/C12H10O/c13-12-8-6-11(7-9-12)10-4-2-1-3-5-10/h1-9,13H","[0.0, 0.0, 0.0, None, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, None, 0.0]",TOX1152,train
Oc1ccccc1-c1ccccc1,True,(),0,"InChI=1S/C12H10O/c13-12-9-5-4-8-11(12)10-6-2-1-3-7-10/h1-9,13H","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",TOX1151,train
[Hg+]c1ccccc1,True,heavy metal,1,"InChI=1S/C6H5.C2H4O2.Hg/c1-2-4-6-5-3-1;1-2(3)4;/h1-5H;1H3,(H,3,4);/q;;+1/p-1","[0.0, 1.0, None, None, None, 1.0, 1.0, 1.0, None, 1.0, None, 1.0]",TOX1150,train
c1ccc([Sn+](c2ccccc2)c2ccccc2)cc1,True,"((2, 'InChI: Metal was disconnected'),)",0,InChI=1S/3C6H5.H2O.Sn/c3*1-2-4-6-5-3-1;;/h3*1-5H;1H2;/q;;;;+1/p-1,"[0.0, 1.0, None, None, None, 1.0, None, None, 1.0, 1.0, 1.0, None]",TOX1409,train
CCCOC(=O)CCCCC(=O)OCCC,True,Aliphatic long chain,1,"InChI=1S/C12H22O4/c1-3-9-15-11(13)7-5-6-8-12(14)16-10-4-2/h3-10H2,1-2H3","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",TOX24511,train
NC(=O)c1ccccc1C(N)=O,True,(),0,"InChI=1S/C8H8N2O2/c9-7(11)5-3-1-2-4-6(5)8(10)12/h1-4H,(H2,9,11)(H2,10,12)","[0.0, 0.0, None, 0.0, 0.0, 0.0, 0.0, None, 0.0, 0.0, None, 0.0]",TOX1158,train
NC(=O)c1c(Cl)cccc1Cl,True,(),0,"InChI=1S/C7H5Cl2NO/c8-4-2-1-3-5(9)6(4)7(10)11/h1-3H,(H2,10,11)","[0.0, 0.0, None, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0.0]",TOX2170,train
CNC(=O)Oc1ccc(N(C)C)c(C)c1,True,(),0,"InChI=1S/C11H16N2O2/c1-8-7-9(15-11(14)12-2)5-6-10(8)13(3)4/h5-7H,1-4H3,(H,12,14)","[0.0, 0.0, 0.0, 0.0, None, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",TOX2172,train
Clc1nc(Cl)c(Cl)c(Cl)c1Cl,True,2-halo pyridine,1,InChI=1S/C5Cl5N/c6-1-2(7)4(9)11-5(10)3(1)8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0]",TOX2179,train
CCCCCCOC(=O)c1ccc(O)cc1,True,Aliphatic long chain,1,"InChI=1S/C13H18O3/c1-2-3-4-5-10-16-13(15)11-6-8-12(14)9-7-11/h6-9,14H,2-5,10H2,1H3","[0.0, 0.0, 0.0, None, 1.0, 1.0, 0.0, None, 1.0, 0.0, 1.0, 0.0]",TOX24514,train
O=C(c1ccccc1)C1(O)CCCCC1,True,(),0,"InChI=1S/C13H16O2/c14-12(11-7-3-1-4-8-11)13(15)9-5-2-6-10-13/h1,3-4,7-8,15H,2,5-6,9-10H2","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",TOX24748,train
CC(C)OC(=O)c1ccccc1,True,(),0,"InChI=1S/C10H12O2/c1-8(2)12-10(11)9-6-4-3-5-7-9/h3-8H,1-2H3","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",TOX24746,train
CCCCNP(N)(N)=S,True,"Aliphatic long chain, phosphor",2,"InChI=1S/C4H14N3PS/c1-2-3-4-7-8(5,6)9/h2-4H2,1H3,(H5,5,6,7,9)","[0.0, 0.0, 0.0, 0.0, None, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",TOX24747,train
CN=C(C[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1,True,"Aliphatic long chain, imine, imine, nitro group, Oxygen-nitrogen single bond",5,"InChI=1S/C12H21N5O2S2/c1-13-11(6-17(18)19)14-4-5-20-8-10-9-21-12(15-10)7-16(2)3/h6,9,13-14H,4-5,7-8H2,1-3H3","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",TOX3376,train
CN=CNc1ccc(C)cc1C,True,"imine, imine",2,"InChI=1S/C10H14N2/c1-8-4-5-10(9(2)6-8)12-7-11-3/h4-7H,1-3H3,(H,11,12)","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",TOX17696,train
COCCOC(=O)C1=C(C)N=C(C)C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,True,"Aliphatic long chain, nitro group, Oxygen-nitrogen single bond",3,"InChI=1S/C21H26N2O7/c1-12(2)30-21(25)18-14(4)22-13(3)17(20(24)29-10-9-28-5)19(18)15-7-6-8-16(11-15)23(26)27/h6-8,11-12,19,22H,9-10H2,1-5H3","[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, None, 0.0, 0.0, None, 0.0]",TOX3370,train
CC(C)OC(=O)CCC(=O)OC(C)C,True,(),0,"InChI=1S/C10H18O4/c1-7(2)13-9(11)5-6-10(12)14-8(3)4/h7-8H,5-6H2,1-4H3","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",TOX24740,train
COC(=O)N/N=C/c1c[n+]([O-])c2ccccc2[n+]1[O-],True,"imine, N oxide, Oxygen-nitrogen single bond, quaternary nitrogen",4,"InChI=1S/C11H10N4O4/c1-19-11(16)13-12-6-8-7-14(17)9-4-2-3-5-10(9)15(8)18/h2-7H,1H3,(H,13,16)/b12-6+","[None, None, None, None, None, None, None, 0.0, None, 0.0, None, None]",TOX23913,train
CSc1ccc(C(=O)C(C)(C)N2CCOCC2)cc1,True,(),0,"InChI=1S/C15H21NO2S/c1-15(2,16-8-10-18-11-9-16)14(17)12-4-6-13(19-3)7-5-12/h4-7H,8-11H2,1-3H3","[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",TOX18857,train
OC[C@@H](O)[C@@H](O)CO,True,(),0,"InChI=1S/C4H10O4/c5-1-3(7)4(8)2-6/h3-8H,1-2H2/t3-,4+","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",TOX23919,train
Clc1cc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)cc1Cl,True,halogenated ring,1,InChI=1S/C12H4Cl6/c13-7-3-11(17)9(15)1-5(7)6-2-10(16)12(18)4-8(6)14/h1-4H,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0.0]",TOX12180,train
C/C=C/C[C@@H](C)[C@@H](O)C1C(=O)NC(CC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C,True,isolated alkene,1,"InChI=1S/C62H111N11O12/c1-25-27-28-40(15)52(75)51-56(79)65-43(26-2)58(81)67(18)33-48(74)68(19)44(29-34(3)4)55(78)66-49(38(11)12)61(84)69(20)45(30-35(5)6)54(77)63-41(16)53(76)64-42(17)57(80)70(21)46(31-36(7)8)59(82)71(22)47(32-37(9)10)60(83)72(23)50(39(13)14)62(85)73(51)24/h25,27,34-47,49-52,75H,26,28-33H2,1-24H3,(H,63,77)(H,64,76)(H,65,79)(H,66,78)/b27-25+/t40-,41+,42-,43+,44+,45+,46+,47+,49+,50+,51+,52-/m1/s1","[0.0, None, 0.0, 0.0, 0.0, 0.0, None, 1.0, 0.0, 0.0, None, 0.0]",TOX365,train
CC(=O)O[C@]1(C(C)=O)CC[C@H]2C3=CC(Cl)=C4CC(=O)C5C[C@@H]5[C@]4(C)[C@H]3CC[C@@]21C,True,"((5, 'molecule has a crossed bond in a ring'), (2, 'molecule has a stereo bond in a ring'))",0,"InChI=1S/C24H29ClO4/c1-12(26)24(29-13(2)27)8-6-16-14-10-20(25)19-11-21(28)15-9-18(15)23(19,4)17(14)5-7-22(16,24)3/h10-11,14-18H,5-9H2,1-4H3/t14-,15+,16-,17-,18-,22-,23-,24-/m0/s1","[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, None, 0.0]",TOX366,train
NC(CS)C(=O)O,True,thiol,1,"InChI=1S/C3H7NO2S/c4-2(1-7)3(5)6/h2,7H,1,4H2,(H,5,6)/t2-/m0/s1","[0.0, 0.0, None, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0.0]",TOX367,train
c1ccc2sc(SNC3CCCCC3)nc2c1,True,Sulphur-nitrogen single bond,1,"InChI=1S/C13H16N2S2/c1-2-6-10(7-3-1)15-17-13-14-11-8-4-5-9-12(11)16-13/h4-5,8-10,15H,1-3,6-7H2","[0.0, 0.0, 1.0, None, None, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0]",TOX360,train
NC1CCCCC1,True,(),0,"InChI=1S/C6H13N/c7-6-4-2-1-3-5-6/h6H,1-5,7H2","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",TOX3996,train
COc1ccc(C(=O)/C(Br)=C\C(=O)O)cc1,True,Michael acceptor,1,"InChI=1S/C11H9BrO4/c1-16-8-4-2-7(3-5-8)11(15)9(12)6-10(13)14/h2-6H,1H3,(H,13,14)/p-1/b9-6+","[0.0, 1.0, 0.0, None, 0.0, 0.0, 1.0, 1.0, 1.0, None, 0.0, 1.0]",TOX368,train
CC(C)(O)C(Cl)(Cl)Cl,True,alkyl halide,1,"InChI=1S/C4H7Cl3O/c1-3(2,8)4(5,6)7/h8H,1-2H3","[None, None, None, None, None, None, None, 0.0, None, 0.0, None, None]",TOX21217,train
O=c1[nH]c2ccccc2c(=O)n1CCCl,True,alkyl halide,1,"InChI=1S/C10H9ClN2O2/c11-5-6-13-9(14)7-3-1-2-4-8(7)12-10(13)15/h1-4H,5-6H2,(H,12,15)","[None, None, None, None, None, None, None, 0.0, None, 0.0, None, None]",TOX31546,train
CC1=CCC(C(C)C)=CC1,True,isolated alkene,1,"InChI=1S/C10H16/c1-8(2)10-6-4-9(3)5-7-10/h4,7-8H,5-6H2,1-3H3","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",TOX21210,train
Cc1cc(Cl)ccc1/N=C/N(C)C,True,"imine, imine",2,"InChI=1S/C10H13ClN2/c1-8-6-9(11)4-5-10(8)12-7-13(2)3/h4-7H,1-3H3/b12-7+","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",TOX24811,train
CC(C)n1c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,True,(),0,"InChI=1S/C24H26FNO4/c1-15(2)26-21-6-4-3-5-20(21)24(16-7-9-17(25)10-8-16)22(26)12-11-18(27)13-19(28)14-23(29)30/h3-12,15,18-19,27-28H,13-14H2,1-2H3,(H,29,30)/p-1/b12-11+/t18-,19-/m1/s1","[0.0, None, 1.0, 1.0, 0.0, 0.0, None, 0.0, 0.0, 0.0, 1.0, 0.0]",TOX24758,train
CC1C2CC(CC2C2CCCC(O)C2)C1(C)C,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C16H28O/c1-10-14-8-12(16(10,2)3)9-15(14)11-5-4-6-13(17)7-11/h10-15,17H,4-9H2,1-3H3","[0.0, 0.0, 0.0, None, 1.0, 1.0, 0.0, None, 0.0, None, 1.0, None]",TOX24817,train
Cc1cc(=O)c(C(=O)NC(C(=O)NC2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)c[nH]1,True,"((2, 'molecule has a stereo bond in a ring'),)",0,"InChI=1S/C25H24N8O7S2/c1-11-7-16(35)15(8-26-11)20(36)27-17(12-3-5-14(34)6-4-12)21(37)28-18-22(38)33-19(24(39)40)13(9-41-23(18)33)10-42-25-29-30-31-32(25)2/h3-8,17-18,23,34H,9-10H2,1-2H3,(H,26,35)(H,27,36)(H,28,37)(H,39,40)/t17-,18-,23-/m1/s1","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, None, 0.0, None, 0.0, 0.0]",TOX26630,train
CCOC(CN1CCN(CC(C)C(=O)c2ccccc2)CC1)c1ccccc1,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C24H32N2O2/c1-3-28-23(21-10-6-4-7-11-21)19-26-16-14-25(15-17-26)18-20(2)24(27)22-12-8-5-9-13-22/h4-13,20,23H,3,14-19H2,1-2H3","[0.0, 0.0, 0.0, None, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",TOX26631,train
Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,True,(),0,"InChI=1S/C16H14N2O3S/c1-11-15(12-7-9-14(10-8-12)22(17,19)20)16(18-21-11)13-5-3-2-4-6-13/h2-10H,1H3,(H2,17,19,20)","[0.0, None, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0.0]",TOX24226,train
CCCSSC(CCO)=C(C)N(C=O)Cc1cnc(C)nc1N,True,"aldehyde, Aliphatic long chain, disulphide",3,"InChI=1S/C15H24N4O2S2/c1-4-7-22-23-14(5-6-20)11(2)19(10-21)9-13-8-17-12(3)18-15(13)16/h8,10,20H,4-7,9H2,1-3H3,(H2,16,17,18)","[0.0, 0.0, 0.0, None, 0.0, 0.0, None, 0.0, 0.0, 0.0, 0.0, 0.0]",TOX26633,train
CCOc1cc(OCC)c(C(=O)CCC(=O)O)cc1OCC,True,(),0,"InChI=1S/C16H22O6/c1-4-20-13-10-15(22-6-3)14(21-5-2)9-11(13)12(17)7-8-16(18)19/h9-10H,4-8H2,1-3H3,(H,18,19)","[0.0, None, 0.0, 0.0, 0.0, 0.0, None, 1.0, 0.0, 0.0, None, 0.0]",TOX26634,train
NNC(=O)CP(=O)(c1ccccc1)c1ccccc1,True,"acyl hydrazine, hydrazine, Oxygen-nitrogen single bond, phosphor",4,"InChI=1S/C14H15N2O2P/c15-16-14(17)11-19(18,12-7-3-1-4-8-12)13-9-5-2-6-10-13/h1-10H,11,15H2,(H,16,17)","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0.0]",TOX26188,train
O=C(CCCN1CCN2CCCC2C1)c1ccc(F)cc1,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C17H23FN2O/c18-15-7-5-14(6-8-15)17(21)4-2-9-19-11-12-20-10-1-3-16(20)13-19/h5-8,16H,1-4,9-13H2","[0.0, 0.0, None, 0.0, 0.0, 0.0, 0.0, None, 0.0, None, 0.0, 0.0]",TOX26186,train
OC(c1ccccc1)(c1ccccc1)C1CN2CCC1CC2,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C20H23NO/c22-20(17-7-3-1-4-8-17,18-9-5-2-6-10-18)19-15-21-13-11-16(19)12-14-21/h1-10,16,19,22H,11-15H2","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0.0, None, 0.0, 0.0]",TOX26187,train
CCN(CC)CCOc1ccc2nc(N(C)C)sc2c1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C15H23N3OS/c1-5-18(6-2)9-10-19-12-7-8-13-14(11-12)20-15(16-13)17(3)4/h7-8,11H,5-6,9-10H2,1-4H3","[0.0, 0.0, 1.0, None, 1.0, 0.0, 0.0, None, 0.0, None, 0.0, 0.0]",TOX26182,train
CCN(CC)CCC(=O)N1c2ccccc2Sc2ccc(Cl)cc21,True,(),0,"InChI=1S/C19H21ClN2OS/c1-3-21(4-2)12-11-19(23)22-15-7-5-6-8-17(15)24-18-10-9-14(20)13-16(18)22/h5-10,13H,3-4,11-12H2,1-2H3","[0.0, 0.0, 0.0, None, None, 0.0, 0.0, None, 0.0, None, None, 0.0]",TOX26183,train
CCN(CC)CCOc1ccccc1C(=O)CCc1ccccc1,True,(),0,"InChI=1S/C21H27NO2/c1-3-22(4-2)16-17-24-21-13-9-8-12-19(21)20(23)15-14-18-10-6-5-7-11-18/h5-13H,3-4,14-17H2,1-2H3","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0.0]",TOX26181,train
Cc1nc(-c2ccc3c(c2)CCN(CCC2CCC(NC(=O)/C=C/c4ccc(F)cc4)CC2)CC3)no1,True,Michael acceptor,1,"InChI=1S/C30H35FN4O2/c1-21-32-30(34-37-21)26-8-7-24-15-18-35(19-16-25(24)20-26)17-14-23-4-11-28(12-5-23)33-29(36)13-6-22-2-9-27(31)10-3-22/h2-3,6-10,13,20,23,28H,4-5,11-12,14-19H2,1H3,(H,33,36)/b13-6+","[0.0, 1.0, 0.0, 0.0, None, 1.0, None, None, 1.0, 1.0, 0.0, 1.0]",TOX27325,train
CCn1nc(Cc2ccccc2)cc1C1CCN(C[C@H]2C[C@H](N(C)C(C(=O)O)C(C)C)C[C@@H]2c2cccc(F)c2)CC1,True,(),0,"InChI=1S/C35H47FN4O2/c1-5-40-33(21-30(37-40)18-25-10-7-6-8-11-25)26-14-16-39(17-15-26)23-28-20-31(38(4)34(24(2)3)35(41)42)22-32(28)27-12-9-13-29(36)19-27/h6-13,19,21,24,26,28,31-32,34H,5,14-18,20,22-23H2,1-4H3,(H,41,42)/t28-,31+,32-,34-/m1/s1","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0.0, 0.0, 0.0, None, 0.0]",TOX27327,train
CCN1CCC2(CC1)COc1cc3c(cc12)N(C(=O)c1ccc(-c2ccc(-c4nnc(C)o4)cc2C)cc1)CC3,True,(),0,"InChI=1S/C33H34N4O3/c1-4-36-15-12-33(13-16-36)20-39-30-18-25-11-14-37(29(25)19-28(30)33)32(38)24-7-5-23(6-8-24)27-10-9-26(17-21(27)2)31-35-34-22(3)40-31/h5-10,17-19H,4,11-16,20H2,1-3H3","[0.0, None, None, None, None, 0.0, None, None, None, None, 1.0, None]",TOX27320,train
Cc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1ccc(Oc3cccnc3C)nc1)CC2,True,(),0,"InChI=1S/C22H19F3N4O2/c1-13-10-15-7-9-29(18(15)11-17(13)22(23,24)25)21(30)28-16-5-6-20(27-12-16)31-19-4-3-8-26-14(19)2/h3-6,8,10-12H,7,9H2,1-2H3,(H,28,30)","[0.0, 0.0, 0.0, None, None, 0.0, None, 1.0, None, 0.0, 1.0, 0.0]",TOX27322,train
Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,True,(),0,"InChI=1S/C21H27N5O4S/c1-15-13-24-19(14-23-15)20(27)22-12-11-16-7-9-18(10-8-16)31(29,30)26-21(28)25-17-5-3-2-4-6-17/h7-10,13-14,17H,2-6,11-12H2,1H3,(H,22,27)(H2,25,26,28)","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",TOX20676,train
CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)N[C@H]3CC[C@H](C)CC3)cc2)C1=O,True,(),0,"InChI=1S/C24H34N4O5S/c1-4-21-17(3)15-28(22(21)29)24(31)25-14-13-18-7-11-20(12-8-18)34(32,33)27-23(30)26-19-9-5-16(2)6-10-19/h7-8,11-12,16,19H,4-6,9-10,13-15H2,1-3H3,(H,25,31)(H2,26,27,30)/t16-,19-","[0.0, None, 0.0, 0.0, 0.0, 0.0, None, None, 0.0, 0.0, None, 0.0]",TOX20675,train
