smiles_clean,valid,comment,n_reos_warnings,inchi,label_raw,id,split
COc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@H]4[C@@H](C2)N(C)CC[C@@]341,True,"((2, 'molecule has a stereo bond in a ring'),)",0.0,"InChI=1S/C18H23NO3/c1-19-8-7-18-11-4-5-13(20)17(18)22-16-14(21-2)6-3-10(15(16)18)9-12(11)19/h3,6,11-13,17,20H,4-5,7-9H2,1-2H3/t11-,12+,13-,17-,18-/m0/s1",1,582,train
CN1CCC23c4c5ccc(O)c4OC2C(O)CCC3C1C5,True,"((2, 'InChI: Omitted undefined stereo'),)",0.0,"InChI=1S/C17H21NO3/c1-18-7-6-17-10-3-5-13(20)16(17)21-15-12(19)4-2-9(14(15)17)8-11(10)18/h2,4,10-11,13,16,19-20H,3,5-8H2,1H3",1,583,train
CN(C)CCOC(c1ccccc1)c1ccccc1,True,(),0.0,"InChI=1S/C17H21NO/c1-18(2)13-14-19-17(15-9-5-3-6-10-15)16-11-7-4-8-12-16/h3-12,17H,13-14H2,1-2H3",1,584,train
O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,True,hydantoin,1.0,"InChI=1S/C15H12N2O2/c18-13-15(17-14(19)16-13,11-7-3-1-4-8-11)12-9-5-2-6-10-12/h1-10H,(H2,16,17,18,19)",1,585,train
CC(CN1CCN(CCOCCO)CC1)CN1c2ccccc2Sc2ccccc21,True,Aliphatic long chain,1.0,"InChI=1S/C24H33N3O2S/c1-20(18-26-12-10-25(11-13-26)14-16-29-17-15-28)19-27-21-6-2-4-8-23(21)30-24-9-5-3-7-22(24)27/h2-9,20,28H,10-19H2,1H3",1,586,train
COC(=O)c1ccc(C(=O)OC)cc1,True,(),0.0,"InChI=1S/C10H10O4/c1-13-9(11)7-3-5-8(6-4-7)10(12)14-2/h3-6H,1-2H3",1,587,train
Cc1ccccc1C,True,(),0.0,"InChI=1S/C8H10/c1-7-5-3-4-6-8(7)2/h3-6H,1-2H3",1,588,train
Cc1ccc(C)cc1,True,(),0.0,"InChI=1S/C8H10/c1-7-3-5-8(2)6-4-7/h3-6H,1-2H3",1,589,train
CC(C)O,True,(),0.0,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3",1,590,train
NC(=O)N1c2ccccc2C2OC2c2ccccc21,False,Three-membered heterocycle,1.0,"InChI=1S/C15H12N2O2/c16-15(18)17-11-7-3-1-5-9(11)13-14(19-13)10-6-2-4-8-12(10)17/h1-8,13-14H,(H2,16,18)",1,591,train
CC[C@H](NC(=O)c1c(C)c(-c2ccccc2)nc2ccccc12)c1ccccc1,True,"((5, 'molecule has a crossed bond in a ring'),)",0.0,"InChI=1S/C26H24N2O/c1-3-22(19-12-6-4-7-13-19)28-26(29)24-18(2)25(20-14-8-5-9-15-20)27-23-17-11-10-16-21(23)24/h4-17,22H,3H2,1-2H3,(H,28,29)/t22-/m0/s1",1,592,train
CC(C)(C)OC(=O)CCCc1ccc(N(CCCl)CCCl)cc1,False,alkyl halide,1.0,"InChI=1S/C18H27Cl2NO2/c1-18(2,3)23-17(22)6-4-5-15-7-9-16(10-8-15)21(13-11-19)14-12-20/h7-10H,4-6,11-14H2,1-3H3",1,593,train
CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,True,(),0.0,"InChI=1S/C32H39NO2/c1-32(2,3)28-18-16-25(17-19-28)30(34)15-10-22-33-23-20-29(21-24-33)35-31(26-11-6-4-7-12-26)27-13-8-5-9-14-27/h4-9,11-14,16-19,29,31H,10,15,20-24H2,1-3H3",0,595,train
CCCNC(=O)c1ccc2c(c1)N([C@@H](C)CN1CCCC1)c1ccccc1S2,True,(),0.0,"InChI=1S/C23H29N3OS/c1-3-12-24-23(27)18-10-11-22-20(15-18)26(17(2)16-25-13-6-7-14-25)19-8-4-5-9-21(19)28-22/h4-5,8-11,15,17H,3,6-7,12-14,16H2,1-2H3,(H,24,27)/t17-/m0/s1",1,597,train
CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2SCC4)CC1,True,"((5, 'molecule has a crossed bond in a ring'),)",0.0,"InChI=1S/C17H18FN3O3S/c1-19-2-4-20(5-3-19)14-12(18)8-10-13-16(14)25-7-6-21(13)9-11(15(10)22)17(23)24/h8-9H,2-7H2,1H3,(H,23,24)",0,598,train
CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,True,"((2, 'InChI: Omitted undefined stereo'),)",0.0,"InChI=1S/C13H21NO3/c1-13(2,3)14-7-12(17)9-4-5-11(16)10(6-9)8-15/h4-6,12,14-17H,7-8H2,1-3H3",0,599,train
CN1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H](CN2CCCC2)C1,True,(),0.0,"InChI=1S/C18H25Cl2N3O/c1-21-8-9-23(15(12-21)13-22-6-2-3-7-22)18(24)11-14-4-5-16(19)17(20)10-14/h4-5,10,15H,2-3,6-9,11-13H2,1H3/t15-/m1/s1",1,600,train
O=C(Cc1ccc(Cl)c(Cl)c1)N1CCn2ccnc2[C@H]1CN1CCCC1,True,(),0.0,"InChI=1S/C19H22Cl2N4O/c20-15-4-3-14(11-16(15)21)12-18(26)25-10-9-24-8-5-22-19(24)17(25)13-23-6-1-2-7-23/h3-5,8,11,17H,1-2,6-7,9-10,12-13H2/t17-/m1/s1",1,601,train
O=C1NC(=O)[C@@]2(CCN(C(=O)Cc3ccc(Cl)c(Cl)c3)[C@@H](CN3CCCC3)C2)N1,True,hydantoin,1.0,"InChI=1S/C20H24Cl2N4O3/c21-15-4-3-13(9-16(15)22)10-17(27)26-8-5-20(18(28)23-19(29)24-20)11-14(26)12-25-6-1-2-7-25/h3-4,9,14H,1-2,5-8,10-12H2,(H2,23,24,28,29)/t14-,20+/m1/s1",0,602,train
O=C(Cc1ccc(Cl)c(Cl)c1)N1CCn2ccnc2[C@H]1CN1CC[C@@H](O)C1,True,(),0.0,"InChI=1S/C19H22Cl2N4O2/c20-15-2-1-13(9-16(15)21)10-18(27)25-8-7-24-6-4-22-19(24)17(25)12-23-5-3-14(26)11-23/h1-2,4,6,9,14,17,26H,3,5,7-8,10-12H2/t14-,17-/m1/s1",0,603,train
O=C(Cc1ccc(Cl)c(Cl)c1)N1CCn2ncnc2[C@H]1CN1CCCC1,True,(),0.0,"InChI=1S/C18H21Cl2N5O/c19-14-4-3-13(9-15(14)20)10-17(26)24-7-8-25-18(21-12-22-25)16(24)11-23-5-1-2-6-23/h3-4,9,12,16H,1-2,5-8,10-11H2/t16-/m1/s1",1,604,train
O=C(Cc1ccc(Cl)c(Cl)c1)N1CCN(CCO)C[C@@H]1CN1CC[C@@H](O)C1,True,(),0.0,"InChI=1S/C19H27Cl2N3O3/c20-17-2-1-14(9-18(17)21)10-19(27)24-6-5-22(7-8-25)11-15(24)12-23-4-3-16(26)13-23/h1-2,9,15-16,25-26H,3-8,10-13H2/t15-,16-/m1/s1",0,605,train
CN(C)CC/C=C1/c2ccccc2COc2ccccc21,True,(),0.0,"InChI=1S/C19H21NO.ClH/c1-20(2)13-7-11-17-16-9-4-3-8-15(16)14-21-19-12-6-5-10-18(17)19;/h3-6,8-12H,7,13-14H2,1-2H3;1H/b17-11-;",1,606,train
CN(C)CCOC(C)(c1ccccc1)c1ccccn1,True,"((2, 'InChI: Omitted undefined stereo'),)",0.0,"InChI=1S/C17H22N2O.C4H6O4/c1-17(20-14-13-19(2)3,15-9-5-4-6-10-15)16-11-7-8-12-18-16;5-3(6)1-2-4(7)8/h4-12H,13-14H2,1-3H3;1-2H2,(H,5,6)(H,7,8)",1,607,train
O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,True,(),0.0,"InChI=1S/C22H22FN3O2/c23-17-9-7-16(8-10-17)21(27)6-3-13-25-14-11-18(12-15-25)26-20-5-2-1-4-19(20)24-22(26)28/h1-2,4-5,7-11H,3,6,12-15H2,(H,24,28)",1,608,train
CC=C(CC)C(=O)NC(N)=O,True,Michael acceptor,1.0,"InChI=1S/C7H12N2O2/c1-3-5(4-2)6(10)9-7(8)11/h3H,4H2,1-2H3,(H3,8,9,10,11)/b5-3+",1,609,train
CCC(C)(CC)OC(N)=O,True,(),0.0,"InChI=1S/C7H15NO2/c1-4-7(3,5-2)10-6(8)9/h4-5H2,1-3H3,(H2,8,9)",1,610,train
Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2,True,"((5, 'molecule has a crossed bond in a ring'),)",0.0,"InChI=1S/C16H11ClN4/c17-12-6-7-14-13(8-12)16(11-4-2-1-3-5-11)18-9-15-20-19-10-21(14)15/h1-8,10H,9H2",1,611,train
CCc1ccccc1-n1c(C)nc2ccccc2c1=O,True,"((5, 'molecule has a crossed bond in a ring'),)",0.0,"InChI=1S/C17H16N2O/c1-3-13-8-4-7-11-16(13)19-12(2)18-15-10-6-5-9-14(15)17(19)20/h4-11H,3H2,1-2H3",1,612,train
CCOC(=O)c1cnc2c(cnn2CC)c1NN=C(C)C,True,"imine, Oxygen-nitrogen single bond",2.0,"InChI=1S/C14H19N5O2/c1-5-19-13-10(8-16-19)12(18-17-9(3)4)11(7-15-13)14(20)21-6-2/h7-8H,5-6H2,1-4H3,(H,15,18)",1,613,train
C#CC(O)(/C=C/Cl)CC,True,triple bond,1.0,"InChI=1S/C7H9ClO/c1-3-7(9,4-2)5-6-8/h1,5-6,9H,4H2,2H3/b6-5+",1,614,train
C#CC1(OC(N)=O)CCCCC1,True,triple bond,1.0,"InChI=1S/C9H13NO2/c1-2-9(12-8(10)11)6-4-3-5-7-9/h1H,3-7H2,(H2,10,11)",1,615,train
s1cc(CSCCN\C(NC)=[NH]\C#N)nc1\[NH]=C(\N)N,False,,,,1,616,train
CNCCc1ccccn1,False,(),0.0,"InChI=1S/C8H12N2/c1-9-7-5-8-4-2-3-6-10-8/h2-4,6,9H,5,7H2,1H3",1,617,train
CN(C)CCc1ccccn1,False,(),0.0,"InChI=1S/C9H14N2/c1-11(2)8-6-9-5-3-4-7-10-9/h3-5,7H,6,8H2,1-2H3",1,618,train
NCCc1nccs1,False,(),0.0,"InChI=1S/C5H8N2S/c6-2-1-5-7-3-4-8-5/h3-4H,1-2,6H2",1,619,train
CN1CC[C@@H]2c3cc(Cl)ccc3Oc3ccccc3[C@H]2C1,True,"((2, 'molecule has a stereo bond in a ring'),)",0.0,"InChI=1S/C18H18ClNO/c1-20-9-8-13-15-10-12(19)6-7-18(15)21-17-5-3-2-4-14(17)16(13)11-20/h2-7,10,13,16H,8-9,11H2,1H3/t13-,16+/m1/s1",1,621,train
O=C1CCCN1CCCCN1CCN(c2cc(C(F)(F)F)cc(Cl)n2)CC1,True,"2-halo pyridine, Aliphatic long chain",2.0,"InChI=1S/C18H24ClF3N4O/c19-15-12-14(18(20,21)22)13-16(23-15)25-10-8-24(9-11-25)5-1-2-6-26-7-3-4-17(26)27/h12-13H,1-11H2",1,622,train
Clc1ccc2c(c1)[C@H]1CCNC[C@@H]1c1ccccc1O2,True,"((2, 'molecule has a stereo bond in a ring'),)",0.0,"InChI=1S/C17H16ClNO/c18-11-5-6-17-14(9-11)12-7-8-19-10-15(12)13-3-1-2-4-16(13)20-17/h1-6,9,12,15,19H,7-8,10H2/t12-,15+/m1/s1",1,623,train
O=C(Cc1ccc(Cl)c(Cl)c1)N1CCc2[nH]cnc2[C@H]1CN1CC[C@@H](O)C1,True,(),0.0,"InChI=1S/C19H22Cl2N4O2/c20-14-2-1-12(7-15(14)21)8-18(27)25-6-4-16-19(23-11-22-16)17(25)10-24-5-3-13(26)9-24/h1-2,7,11,13,17,26H,3-6,8-10H2,(H,22,23)/t13-,17-/m1/s1",0,624,train
CC[C@H](NC(=O)c1c(O)c(-c2ccccc2)nc2ccccc12)c1ccccc1,True,"((5, 'molecule has a crossed bond in a ring'),)",0.0,"InChI=1S/C25H22N2O2/c1-2-20(17-11-5-3-6-12-17)27-25(29)22-19-15-9-10-16-21(19)26-23(24(22)28)18-13-7-4-8-14-18/h3-16,20,28H,2H2,1H3,(H,27,29)/t20-/m0/s1",1,625,train
CC[C@H](NC(=O)c1c(OCCCN(C)C)c(-c2ccccc2)nc2ccccc12)c1ccccc1,True,Aliphatic long chain,1.0,"InChI=1S/C30H33N3O2/c1-4-25(22-14-7-5-8-15-22)32-30(34)27-24-18-11-12-19-26(24)31-28(23-16-9-6-10-17-23)29(27)35-21-13-20-33(2)3/h5-12,14-19,25H,4,13,20-21H2,1-3H3,(H,32,34)/t25-/m0/s1",1,626,train
CC[C@H](NC(=O)c1c(OCC(=O)O)c(-c2ccccc2)nc2ccccc12)c1ccccc1,True,"((5, 'molecule has a crossed bond in a ring'),)",0.0,"InChI=1S/C27H24N2O4/c1-2-21(18-11-5-3-6-12-18)29-27(32)24-20-15-9-10-16-22(20)28-25(19-13-7-4-8-14-19)26(24)33-17-23(30)31/h3-16,21H,2,17H2,1H3,(H,29,32)(H,30,31)/t21-/m0/s1",0,627,train
CC[C@H](NC(=O)c1c(OCCCC(=O)O)c(-c2ccccc2)nc2ccccc12)c1ccccc1,True,Aliphatic long chain,1.0,"InChI=1S/C29H28N2O4/c1-2-23(20-12-5-3-6-13-20)31-29(34)26-22-16-9-10-17-24(22)30-27(21-14-7-4-8-15-21)28(26)35-19-11-18-25(32)33/h3-10,12-17,23H,2,11,18-19H2,1H3,(H,31,34)(H,32,33)/t23-/m0/s1",0,628,train
CC[C@H](NC(=O)c1c(OCCNC(=O)Cc2ccccn2)c(-c2ccccc2)nc2ccccc12)c1ccccc1,True,Aliphatic long chain,1.0,"InChI=1S/C34H32N4O3/c1-2-28(24-13-5-3-6-14-24)38-34(40)31-27-18-9-10-19-29(27)37-32(25-15-7-4-8-16-25)33(31)41-22-21-36-30(39)23-26-17-11-12-20-35-26/h3-20,28H,2,21-23H2,1H3,(H,36,39)(H,38,40)/t28-/m0/s1",0,630,train
CC[C@H](NC(=O)c1c(OCCNC(=O)C2CCCN2)c(-c2ccccc2)nc2ccccc12)c1ccccc1,True,Aliphatic long chain,1.0,"InChI=1S/C32H34N4O3/c1-2-25(22-12-5-3-6-13-22)36-32(38)28-24-16-9-10-17-26(24)35-29(23-14-7-4-8-15-23)30(28)39-21-20-34-31(37)27-18-11-19-33-27/h3-10,12-17,25,27,33H,2,11,18-21H2,1H3,(H,34,37)(H,36,38)/t25-,27-/m0/s1",0,631,train
C[C@@H]1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@H](C)N1,True,aniline,1.0,"InChI=1S/C19H22F2N4O3/c1-8-5-24(6-9(2)23-8)17-13(20)15(22)12-16(14(17)21)25(10-3-4-10)7-11(18(12)26)19(27)28/h7-10,23H,3-6,22H2,1-2H3,(H,27,28)/t8-,9+",0,633,train
CCC1(C)CC(=O)NC1=O,True,phthalimide,1.0,"InChI=1S/C7H11NO2/c1-3-7(2)4-5(9)8-6(7)10/h3-4H2,1-2H3,(H,8,9,10)",1,634,train
CCc1ccc2c(c1)N(CC(C)CN(C)C)c1ccccc1S2,True,"((2, 'InChI: Omitted undefined stereo'),)",0.0,"InChI=1S/C20H26N2S/c1-5-16-10-11-20-18(12-16)22(14-15(2)13-21(3)4)17-8-6-7-9-19(17)23-20/h6-12,15H,5,13-14H2,1-4H3",1,635,train
OCCN1CCN(CC/C=C2/c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,True,(),0.0,"InChI=1S/C23H25F3N2OS/c24-23(25,26)17-7-8-22-20(16-17)18(19-4-1-2-6-21(19)30-22)5-3-9-27-10-12-28(13-11-27)14-15-29/h1-2,4-8,16,29H,3,9-15H2/b18-5-",1,636,train
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,True,(),0.0,"InChI=1S/C22H26F3N3OS/c23-22(24,25)17-6-7-21-19(16-17)28(18-4-1-2-5-20(18)30-21)9-3-8-26-10-12-27(13-11-26)14-15-29/h1-2,4-7,16,29H,3,8-15H2",1,637,train
CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,True,"((5, 'molecule has a crossed bond in a ring'),)",0.0,"InChI=1S/C21H23ClFN3O/c1-3-25(4-2)11-12-26-19-10-9-15(22)13-17(19)21(24-14-20(26)27)16-7-5-6-8-18(16)23/h5-10,13H,3-4,11-12,14H2,1-2H3",1,638,train
CCC1(c2ccccc2)CCC(=O)NC1=O,True,phthalimide,1.0,"InChI=1S/C13H15NO2/c1-2-13(10-6-4-3-5-7-10)9-8-11(15)14-12(13)16/h3-7H,2,8-9H2,1H3,(H,14,15,16)",1,640,train
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,True,(),0.0,"InChI=1S/C21H23ClFNO2/c22-18-7-5-17(6-8-18)21(26)11-14-24(15-12-21)13-1-2-20(25)16-3-9-19(23)10-4-16/h3-10,26H,1-2,11-15H2",1,641,train
c1c(c(ncc1)CSCCN\C(=[NH]\C#N)NCC)Br,False,,,,0,644,train
O=[N+]([O-])c1cc[nH]c1NCCSCc1ccccn1,True,"Aliphatic long chain, nitro group, Oxygen-nitrogen single bond",3.0,"InChI=1S/C12H14N4O2S/c17-16(18)11-4-6-14-12(11)15-7-8-19-9-10-3-1-2-5-13-10/h1-6,14-15H,7-9H2",1,645,train
Cc1cc(C(C)(C)SC(C)(C)CNc2[nH]ccc2[N+](=O)[O-])nc(C)c1C,True,"nitro group, Oxygen-nitrogen single bond",2.0,"InChI=1S/C19H28N4O2S/c1-12-10-16(22-14(3)13(12)2)19(6,7)26-18(4,5)11-21-17-15(23(24)25)8-9-20-17/h8-10,20-21H,11H2,1-7H3",1,646,train
n1c(csc1\[NH]=C(\N)N)c1ccccc1,False,,,,1,647,train
n1c(csc1\[NH]=C(\N)N)c1cccc(c1)N,False,,,,0,648,train
n1c(csc1\[NH]=C(\N)N)c1cccc(c1)NC(C)=O,False,,,,0,649,train
n1c(csc1\[NH]=C(\N)N)c1cccc(c1)N\C(NC)=[NH]\C#N,False,,,,0,650,train
s1cc(nc1\[NH]=C(\N)N)C,False,,,,1,651,train
Cc1oc(C(C)(C)N(C(C)(C)N)C(C)(C)N)c(C)c1C,True,het-C-het not in ring,1.0,"InChI=1S/C16H31N3O.CH5NO.H2O/c1-10-11(2)13(20-12(10)3)14(4,5)19(15(6,7)17)16(8,9)18;1-2-3;/h17-18H2,1-9H3;2-3H,1H3;1H2/q;+1;/p-1",1,652,train
Cc1c[nH][o+]c(C([NH])CC(C)C(C)(C)N(C(C)(C)C)C(C)(N)N)c1=O,True,"charged oxygen or sulfur atoms, het-C-het not in ring",2.0,"InChI=1S/C18H35N5O2/c1-11-10-22-25-15(14(11)24)13(19)9-12(2)17(6,7)23(16(3,4)5)18(8,20)21/h10,12-13,19,22H,9,20-21H2,1-8H3/q+1",1,653,train
CCNCc1c(CSC)cnc(C)c1O,True,(),0.0,"InChI=1S/C11H18N2OS/c1-4-12-6-10-9(7-15-3)5-13-8(2)11(10)14/h5,12,14H,4,6-7H2,1-3H3",1,654,train
CN1C(C(=O)Nc2ccccn2)C(=O)c2sccc2S1(=O)=O,True,beta-keto/anhydride,1.0,"InChI=1S/C13H11N3O4S2/c1-16-10(13(18)15-9-4-2-3-6-14-9)11(17)12-8(5-7-21-12)22(16,19)20/h2-7,18H,1H3,(H,14,15)/b13-10-",0,655,train
CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,True,"((2, 'InChI: Omitted undefined stereo'),)",0.0,"InChI=1S/C32H41NO2/c1-31(2,3)26-18-16-25(17-19-26)30(34)15-10-22-33-23-20-29(21-24-33)32(35,27-11-6-4-7-12-27)28-13-8-5-9-14-28/h4-9,11-14,16-19,29-30,34-35H,10,15,20-24H2,1-3H3",0,656,train
CC(=O)Oc1ccc2c3c1O[C@H]1[C@@H](OC(C)=O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341,True,"isolated alkene, phenol ester",2.0,"InChI=1S/C21H23NO5/c1-11(23)25-16-6-4-13-10-15-14-5-7-17(26-12(2)24)20-21(14,8-9-22(15)3)18(13)19(16)27-20/h4-7,14-15,17,20H,8-10H2,1-3H3/t14-,15+,17-,20-,21-/m0/s1",1,658,train
C#CCC1(OC(N)=O)CCCCC1,True,triple bond,1.0,"InChI=1S/C10H15NO2/c1-2-6-10(13-9(11)12)7-4-3-5-8-10/h1H,3-8H2,(H2,11,12)",1,659,train
OCCN1CCCN(CCCN2c3ccccc3Sc3cc(C(F)(F)F)ccc32)CC1,True,(),0.0,"InChI=1S/C23H28F3N3OS.2ClH/c24-23(25,26)18-7-8-20-22(17-18)31-21-6-2-1-5-19(21)29(20)12-4-11-27-9-3-10-28(14-13-27)15-16-30;;/h1-2,5-8,17,30H,3-4,9-16H2;2*1H",1,660,train
COc1ccc2c3c1OC1C(=O)CC[C@H]4[C@@H](C2)N(C)CC[C@]314,True,"((2, 'molecule has a stereo bond in a ring'),)",0.0,"InChI=1S/C18H21NO3/c1-19-8-7-18-11-4-5-13(20)17(18)22-16-14(21-2)6-3-10(15(16)18)9-12(11)19/h3,6,11-12,17H,4-5,7-9H2,1-2H3/t11-,12+,17-,18-/m0/s1",1,661,train
CCC(O)(COC(N)=O)c1ccccc1,True,"((2, 'InChI: Omitted undefined stereo'),)",0.0,"InChI=1S/C11H15NO3/c1-2-11(14,8-15-10(12)13)9-6-4-3-5-7-9/h3-7,14H,2,8H2,1H3,(H2,12,13)",1,662,train
OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,True,Aliphatic long chain,1.0,"InChI=1S/C21H27ClN2O2/c22-20-8-6-19(7-9-20)21(18-4-2-1-3-5-18)24-12-10-23(11-13-24)14-16-26-17-15-25/h1-9,21,25H,10-17H2",1,663,train
CN(C)CCCN1c2ccccc2CCc2ccccc21,True,(),0.0,"InChI=1S/C19H24N2/c1-20(2)14-7-15-21-18-10-5-3-8-16(18)12-13-17-9-4-6-11-19(17)21/h3-6,8-11H,7,12-15H2,1-2H3",1,664,train
CNC1(c2ccccc2Cl)CCCCC1=O,True,"((2, 'InChI: Omitted undefined stereo'),)",0.0,"InChI=1S/C13H16ClNO/c1-15-13(9-5-4-8-12(13)16)10-6-2-3-7-11(10)14/h2-3,6-7,15H,4-5,8-9H2,1H3",1,665,train
CC(=O)NCCCOc1cccc(CN2CCCCC2)c1,False,Aliphatic long chain,1.0,"InChI=1S/C17H26N2O2/c1-15(20)18-9-6-12-21-17-8-5-7-16(13-17)14-19-10-3-2-4-11-19/h5,7-8,13H,2-4,6,9-12,14H2,1H3,(H,18,20)",1,667,train
O=C(NCCCOc1cccc(CN2CCCCC2)c1)c1ccccc1,False,Aliphatic long chain,1.0,"InChI=1S/C22H28N2O2/c25-22(20-10-3-1-4-11-20)23-13-8-16-26-21-12-7-9-19(17-21)18-24-14-5-2-6-15-24/h1,3-4,7,9-12,17H,2,5-6,8,13-16,18H2,(H,23,25)",1,668,train
OCCCOc1cccc(CN2CCCCC2)c1,False,Aliphatic long chain,1.0,"InChI=1S/C15H23NO2/c17-10-5-11-18-15-7-4-6-14(12-15)13-16-8-2-1-3-9-16/h4,6-7,12,17H,1-3,5,8-11,13H2",1,669,train
c1ccc(NCCCOc2cccc(CN3CCCCC3)c2)nc1,False,Aliphatic long chain,1.0,"InChI=1S/C20H27N3O/c1-4-13-23(14-5-1)17-18-8-6-9-19(16-18)24-15-7-12-22-20-10-2-3-11-21-20/h2-3,6,8-11,16H,1,4-5,7,12-15,17H2,(H,21,22)",1,670,train
c1cc(CN2CCCCC2)cc(OCCCNc2nccs2)c1,False,Aliphatic long chain,1.0,"InChI=1S/C18H25N3OS/c1-2-10-21(11-3-1)15-16-6-4-7-17(14-16)22-12-5-8-19-18-20-9-13-23-18/h4,6-7,9,13-14H,1-3,5,8,10-12,15H2,(H,19,20)",1,671,train
c1cc(CN2CCCCC2)cc(OCCCNc2nc3ccccc3o2)c1,False,Aliphatic long chain,1.0,"InChI=1S/C22H27N3O2/c1-4-13-25(14-5-1)17-18-8-6-9-19(16-18)26-15-7-12-23-22-24-20-10-2-3-11-21(20)27-22/h2-3,6,8-11,16H,1,4-5,7,12-15,17H2,(H,23,24)",1,672,train
CN(C)Cc1ccc(CSCCNc2nc(=O)c(Cc3ccc4ccccc4c3)c[nH]2)o1,False,Aliphatic long chain,1.0,"InChI=1S/C25H28N4O2S/c1-29(2)16-22-9-10-23(31-22)17-32-12-11-26-25-27-15-21(24(30)28-25)14-18-7-8-19-5-3-4-6-20(19)13-18/h3-10,13,15H,11-12,14,16-17H2,1-2H3,(H2,26,27,28,30)",0,673,train
Cc1ccc(CC2=CN=C(NCCSCc3ccc(CN(C)C)o3)NC2)cn1,True,Aliphatic long chain,1.0,"InChI=1S/C21H29N5OS/c1-16-4-5-17(11-23-16)10-18-12-24-21(25-13-18)22-8-9-28-15-20-7-6-19(27-20)14-26(2)3/h4-7,11-12H,8-10,13-15H2,1-3H3,(H2,22,24,25)",0,674,train
CN(C)c1cc(-c2n[nH]c(N)n2)ccn1,True,(),0.0,"InChI=1S/C9H12N6/c1-15(2)7-5-6(3-4-11-7)8-12-9(10)14-13-8/h3-5H,1-2H3,(H3,10,12,13,14)",0,675,train
Cn1c(=O)c2[nH]cnc2n(C)c1=O,False,(),0.0,"InChI=1S/C7H8N4O2/c1-10-5-4(8-3-9-5)6(12)11(2)7(10)13/h3H,1-2H3,(H,8,9)",1,676,train
O=C(CCCN1CCC(C(=O)c2ccc(F)cc2)CC1)c1ccc(F)cc1,True,(),0.0,"InChI=1S/C22H23F2NO2/c23-19-7-3-16(4-8-19)21(26)2-1-13-25-14-11-18(12-15-25)22(27)17-5-9-20(24)10-6-17/h3-10,18H,1-2,11-15H2",1,677,train
CN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13,True,"((5, 'RDKit_Mol/InChI stereo mismatch'), (2, 'molecule has a stereo bond in a ring'), (2, 'InChI: Ambiguous stereo'))",0.0,"InChI=1S/C17H23NO/c1-18-9-8-17-7-3-2-4-14(17)16(18)10-12-5-6-13(19)11-15(12)17/h5-6,11,14,16,19H,2-4,7-10H2,1H3/t14-,16+,17+/m0/s1",1,678,train
CCN(CC)CC(=O)Nc1c(C)cccc1C,True,(),0.0,"InChI=1S/C14H22N2O/c1-5-16(6-2)10-13(17)15-14-11(3)8-7-9-12(14)4/h7-9H,5-6,10H2,1-4H3,(H,15,17)",1,679,train
O=C1N=C(c2ccccc2Cl)c2cc(Cl)ccc2NC1O,True,"((5, 'molecule has a crossed bond in a ring'), (2, 'InChI: Omitted undefined stereo'))",0.0,"InChI=1S/C15H10Cl2N2O2/c16-8-5-6-12-10(7-8)13(19-15(21)14(20)18-12)9-3-1-2-4-11(9)17/h1-7,15,21H,(H,18,20)",1,680,train
CN(C)CCOC(=O)COc1ccc(Cl)cc1,True,(),0.0,"InChI=1S/C12H16ClNO3/c1-14(2)7-8-16-12(15)9-17-11-5-3-10(13)4-6-11/h3-6H,7-9H2,1-2H3",1,682,train
Cc1nc2ccccc2c(=O)n1-c1ccccc1Cl,True,"((5, 'molecule has a crossed bond in a ring'),)",0.0,"InChI=1S/C15H11ClN2O/c1-10-17-13-8-4-2-6-11(13)15(19)18(10)14-9-5-3-7-12(14)16/h2-9H,1H3",1,683,train
CN1CCN=C(c2ccccc2)c2cc(Cl)ccc21,True,"((5, 'molecule has a crossed bond in a ring'),)",0.0,"InChI=1S/C16H15ClN2/c1-19-10-9-18-16(12-5-3-2-4-6-12)14-11-13(17)7-8-15(14)19/h2-8,11H,9-10H2,1H3",1,684,train
